unique_id,term,estimate,std.error,statistic,p.value,conf.low,conf.high
32_1,K,3571.3910003964106,854.6354136515583,4.178847428211646,4.2366869871399767e-4,1794.0793619720623,5348.702638820759
32_1,r,0.10046359579979589,0.04284784470346872,2.344659258710927,0.028952584849383182,0.011356624737720755,0.18957056686187101
32_2,K,4877.1355868970795,2961.009785301303,1.6471190372647815,0.11597315631653296,-1320.3291190769305,11074.60029287109
32_2,r,0.08061877816928437,0.047824792351398596,1.6857109922595772,0.10820465195727705,-0.019479662619275417,0.18071721895784415
32_3,K,4866.145422660656,943.1110545336583,5.159673825546268,5.572264095706399e-5,2892.191299543322,6840.099545777989
32_3,r,0.12457192266572516,0.04129394007255201,3.0167119545109196,0.007094144573746221,0.03814271279257861,0.2110011325388717
32_4,K,5e3,1213.4940361151282,4.1203333936497675,4.8730558819947534e-4,2476.401002000508,7523.598997999492
32_4,r,0.08399974452171172,0.02384711685136684,3.5224276815206332,0.0020224395814978733,0.03440695016077048,0.13359253888265296
32_5,K,4463.3689121928,1305.4509114916057,3.4190247008927845,0.0021618388437902964,1774.7424312489056,7151.9953931366945
32_5,r,0.08568732477284394,0.03397494999471529,2.5220736097086935,0.018406229475463273,0.015714605430862366,0.1556600441148255
