file_name,temperature,species,rep,cell_density,start_time,cell_volume,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,total_biovolume
data-raw/flowcam-summaries-nov28/32CR5_summary,32.0,CR,5,36511.0,2016-11-28  14:08:54,359.12,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-28 14:08:54 UTC,19.91193287037037,477.8863888888889,13111830.32
data-raw/flowcam-summaries-nov28/38CR1_summary,38.0,CR,1,104.0,2016-11-28  13:43:52,281.42,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-28 13:43:52 UTC,19.894548611111112,477.4691666666667,29267.68
data-raw/flowcam-summaries-nov28/38CR2_summary,38.0,CR,2,47.0,2016-11-28  13:45:59,175.71,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-28 13:45:59 UTC,19.896018518518517,477.50444444444446,8258.37
data-raw/flowcam-summaries-nov28/38CR3_summary,38.0,CR,3,50.0,2016-11-28  13:48:01,454.58,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-28 13:48:01 UTC,19.897430555555555,477.53833333333336,22729.0
data-raw/flowcam-summaries-nov28/38CR4_summary,38.0,CR,4,50.0,2016-11-28  13:50:16,496.93,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-28 13:50:16 UTC,19.898993055555554,477.5758333333333,24846.5
data-raw/flowcam-summaries-nov28/38CR5_summary,38.0,CR,5,50.0,2016-11-28  13:52:21,132.9,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-28 13:52:21 UTC,19.900439814814813,477.61055555555555,6645.0
data-raw/flowcam-summaries-nov8/05CR2_summary,5.0,CR,2,2384.0,2016-11-08  15:54:45,499.02,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:54:45 UTC,-0.014560185185185185,-0.34944444444444445,1189663.68
data-raw/flowcam-summaries-nov8/08CR1_summary,8.0,CR,1,1970.0,2016-11-08  15:28:13,1270.01,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:28:13 UTC,-0.03298611111111111,-0.7916666666666666,2501919.7
data-raw/flowcam-summaries-nov8/08CR2_summary,8.0,CR,2,2883.0,2016-11-08  15:29:44,447.61,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:29:44 UTC,-0.03193287037037037,-0.7663888888888889,1290459.6300000001
data-raw/flowcam-summaries-nov8/08CR4_summary,8.0,CR,4,2237.0,2016-11-08  15:32:31,525.39,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:32:31 UTC,-0.03,-0.72,1175297.43
data-raw/flowcam-summaries-nov8/08CR5_summary,8.0,CR,5,2156.0,2016-11-08  15:34:34,486.96,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:34:34 UTC,-0.028576388888888887,-0.6858333333333333,1049885.76
data-raw/flowcam-summaries-nov8/25CR1-R2_summary,25.0,CR,1,1666.0,2016-11-08  15:44:33,689.32,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:44:33 UTC,-0.021643518518518517,-0.5194444444444445,1148407.12
data-raw/flowcam-summaries-nov8/25CR2_summary,25.0,CR,2,2289.0,2016-11-08  15:45:39,579.08,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:45:39 UTC,-0.02087962962962963,-0.5011111111111111,1325514.12
data-raw/flowcam-summaries-nov8/25CR3-R2_summary,25.0,CR,3,28202.0,2016-11-08  15:48:00,440.68,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:48:00 UTC,-0.019247685185185184,-0.46194444444444444,12428057.36
data-raw/flowcam-summaries-nov8/25CR4_summary,25.0,CR,4,2587.0,2016-11-08  15:49:48,633.23,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:49:48 UTC,-0.017997685185185186,-0.43194444444444446,1638166.01
data-raw/flowcam-summaries-nov8/25CR5_summary,25.0,CR,5,2043.0,2016-11-08  15:50:57,525.49,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:50:57 UTC,-0.017199074074074075,-0.4127777777777778,1073576.07
data-raw/flowcam-summaries-nov8/38CR1_summary,38.0,CR,1,2378.0,2016-11-08  15:36:10,435.32,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:36:10 UTC,-0.02746527777777778,-0.6591666666666667,1035190.96
data-raw/flowcam-summaries-nov8/38CR2_summary,38.0,CR,2,2482.0,2016-11-08  15:37:19,448.51,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:37:19 UTC,-0.02666666666666667,-0.64,1113201.82
data-raw/flowcam-summaries-nov8/38CR3_summary,38.0,CR,3,2588.0,2016-11-08  15:38:32,387.04,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:38:32 UTC,-0.02582175925925926,-0.6197222222222222,1001659.52
data-raw/flowcam-summaries-nov8/38CR4_summary,38.0,CR,4,2618.0,2016-11-08  15:39:39,328.96,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:39:39 UTC,-0.025046296296296296,-0.6011111111111112,861217.2799999999
data-raw/flowcam-summaries-nov8/38CR5_summary,38.0,CR,5,2878.0,2016-11-08  15:41:20,387.34,2016-11-08T16:15:43Z,2016-11-08 16:15:43 UTC--2016-11-08 15:41:20 UTC,-0.023877314814814816,-0.5730555555555555,1114764.52
