temperature,species,rep,particle_id,area_abd,area_filled,aspect_ratio,average_blue,average_green,average_red,calibration_factor,calibration_image,camera,capture_x,capture_y,ch1_area,ch1_peak,ch1_width,ch2_area,ch2_peak,ch2_width,ch2_ch1_ratio,circle_fit,circularity,circularity_hu,compactness,convex_perimeter,convexity,date,diameter_abd,diameter_esd,edge_gradient,elongation,feret_angle_max,feret_angle_min,fiber_curl,fiber_straightness,filter_score,geodesic_aspect_ratio,geodesic_length,geodesic_thickness,image_file,image_height,image_width,image_x,image_y,intensity,length,particles_per_chain,perimeter,ratio_blue_green,ratio_red_blue,ratio_red_green,roughness,scatter_area,scatter_peak,scatter_width,sigma_intensity,source_image,sum_intensity,symmetry,time,timestamp,transparency,volume_abd,volume_esd,width
5,TT,1,11,130.72,130.72,0.72,116.55,126.32,136.8,0.5526,1,1,693,178,0,0,0,0,0,0,0,0.71,0.73,0.93,1.37,49.66,0.99,2016-11-28,12.9,14.1,129.91,1.73,75,-10,0.08,0.92,0,0.58,17.92,10.38,05TT1_size_images_000001.tif,43,35,376,2,127.01,16.58,1,56.6,0.92,1.17,1.08,1.13,0,0,0,33.3,443,77349,0.71,11:36:14,2016-11-28T18:36:14Z,0.09,1124.273,1467.997,11.09
5,TT,1,12,54.05,54.05,0.93,111.89,101.06,102.82,0.5526,1,1,360,782,0,0,0,0,0,0,0,0.85,0.82,0.98,1.22,33.62,1,2016-11-28,8.3,9,127.29,1,-35,0,0,1.02,0,1,9.35,9.35,05TT1_size_images_000001.tif,31,30,413,2,102.81,9.56,1,37.41,1.11,0.92,1.02,1.1,0,0,0,33.34,610,30739,0.73,11:36:28,2016-11-28T18:36:28Z,0.08,298.8846,381.7636,8.57
5,TT,1,13,139.96,139.96,0.72,111.34,114.29,124.27,0.5526,1,1,1037,128,0,0,0,0,0,0,0,0.71,0.69,0.93,1.46,51.74,0.99,2016-11-28,13.35,14.76,126.29,2.1,-60,25,0.16,0.87,0,0.48,20.34,9.68,05TT1_size_images_000001.tif,45,38,445,2,116.54,17.6,1,60.05,0.97,1.12,1.09,1.15,0,0,0,39.89,302,75168,0.75,11:36:02,2016-11-28T18:36:02Z,0.1,1245.59,1684.884,11.75
5,TT,1,14,125.1,125.1,0.6,109.09,112.49,118,0.5526,1,1,918,481,0,0,0,0,0,0,0,0.61,0.74,0.87,1.34,50.58,1,2016-11-28,12.62,14.4,123.78,1.6,10,90,0,1.11,0,0.63,16.93,10.59,05TT1_size_images_000001.tif,32,48,485,2,113.59,18.78,1,55.03,0.97,1.08,1.05,1.08,0,0,0,28.52,102,66676,0.78,11:35:46,2016-11-28T18:35:46Z,0.12,1052.524,1561.904,9.67
5,TT,1,15,112.65,112.65,0.67,116.54,112.97,121.29,0.5526,1,1,1207,486,0,0,0,0,0,0,0,0.63,0.53,0.88,1.87,49.43,0.92,2016-11-28,11.98,14.03,123,3.59,55,0,0.45,0.69,0,0.28,24.3,6.76,05TT1_size_images_000001.tif,42,35,535,2,115.7,16.76,1,62.12,1.03,1.04,1.07,1.24,0,0,0,49.56,35,62248,0.62,11:35:40,2016-11-28T18:35:40Z,0.15,899.4186,1445.948,11.33
5,TT,1,16,127.91,127.91,0.73,121.58,124.32,131.65,0.5526,1,1,1186,747,0,0,0,0,0,0,0,0.71,0.63,0.92,1.58,50.97,0.95,2016-11-28,12.76,14.52,122.32,2.58,65,-15,0.22,0.82,0,0.39,21.71,8.41,05TT1_size_images_000001.tif,44,37,572,2,126.05,17.86,1,60.24,0.98,1.08,1.06,1.17,0,0,0,47.57,38,75376,0.7,11:35:40,2016-11-28T18:35:40Z,0.12,1088.169,1602.745,12.02
5,TT,1,17,102.58,102.58,0.85,105.63,104.73,112.12,0.5526,1,1,41,606,0,0,0,0,0,0,0,0.83,0.8,0.98,1.25,44.38,1,2016-11-28,11.43,12.42,121.78,1,-30,20,0,1.2,0,1,12.22,12.22,05TT1_size_images_000001.tif,36,37,611,2,106.76,14.65,1,48.86,1.01,1.06,1.07,1.09,0,0,0,34.08,424,53164,0.81,11:36:12,2016-11-28T18:36:12Z,0.08,781.5091,1003.671,11
5,TT,1,18,128.42,128.42,0.77,118.4,124.19,133.83,0.5526,1,1,1067,356,0,0,0,0,0,0,0,0.79,0.87,0.96,1.16,47.96,1,2016-11-28,12.79,13.56,120.84,1,70,-5,0,1.19,0,1,12.9,12.9,05TT1_size_images_000001.tif,41,34,650,2,126.28,15.39,1,51.59,0.95,1.13,1.08,1.07,0,0,0,39.73,316,75765,0.87,11:36:03,2016-11-28T18:36:03Z,0.06,1094.7,1305.399,10.78
5,TT,1,19,109.62,109.62,0.83,121.87,125.41,132.52,0.5526,1,1,995,555,0,0,0,0,0,0,0,0.78,0.78,0.96,1.28,46.04,1,2016-11-28,11.81,12.95,120.45,1.14,-75,0,0,1.11,0,0.88,13.53,11.87,05TT1_size_images_000001.tif,41,34,686,2,126.96,15.08,1,50.8,0.97,1.09,1.06,1.09,0,0,0,35.42,100,66782,0.72,11:35:45,2016-11-28T18:35:45Z,0.09,863.3662,1137.245,10.78
5,TT,1,20,76.83,76.83,0.67,95.94,95.87,109.11,0.5526,1,1,11,906,0,0,0,0,0,0,0,0.72,0.78,0.91,1.28,39.93,1,2016-11-28,9.89,11.01,120,1.15,80,-20,0,1.13,0,0.87,11.76,10.23,05TT1_size_images_000001.tif,38,32,722,2,99.82,13.24,1,43.98,1,1.14,1.14,1.09,0,0,0,25.55,87,39330,0.75,11:35:44,2016-11-28T18:35:44Z,0.1,506.5496,698.4236,8.17
5,TT,1,21,59.72,59.72,0.5,112,101.46,105.69,0.5526,1,1,463,729,0,0,0,0,0,0,0,0.57,0.66,0.79,1.52,38.71,0.99,2016-11-28,8.72,10.62,119.23,2.35,-10,80,0.11,0.9,0,0.43,15.21,6.48,05TT1_size_images_000001.tif,27,39,756,2,103.91,13.69,1,43.39,1.1,0.94,1.04,1.11,0,0,0,29.04,440,33564,0.77,11:36:14,2016-11-28T18:36:14Z,0.18,347.1422,626.5696,6.23
5,TT,1,22,125.86,125.86,0.77,108.56,107.93,109.25,0.5526,1,1,191,341,0,0,0,0,0,0,0,0.76,0.69,0.94,1.45,49.72,0.97,2016-11-28,12.66,14.12,116.33,2.06,-75,-20,0.23,0.81,0,0.48,19.28,9.35,05TT1_size_images_000001.tif,42,38,797,2,108.37,15.61,1,57.24,1.01,1.01,1.01,1.14,0,0,0,37.49,513,63940,0.69,11:36:20,2016-11-28T18:36:20Z,0.1,1062.2,1474.41,12.75
5,TT,1,23,54.99,54.99,0.68,108.87,107.91,117.29,0.5526,1,1,979,123,0,0,0,0,0,0,0,0.76,0.94,0.93,1.07,33.52,1,2016-11-28,8.37,8.97,115.78,1,65,-20,0,1.24,0,1,8.8,8.8,05TT1_size_images_000001.tif,32,28,837,2,110.48,10.92,1,35.2,1.01,1.08,1.09,1.04,0,0,0,30.39,621,33475,0.91,11:36:29,2016-11-28T18:36:29Z,0.07,306.7218,377.4903,6.61
5,TT,1,24,133.54,133.54,0.59,110.93,110.63,115.8,0.5526,1,1,498,866,0,0,0,0,0,0,0,0.57,0.52,0.85,1.92,55.12,0.92,2016-11-28,13.04,15.84,115.62,3.77,-70,20,0.33,0.75,0,0.27,26.71,7.09,05TT1_size_images_000001.tif,48,37,867,2,111.94,20.11,1,67.59,1,1.04,1.05,1.21,0,0,0,31.4,548,69404,0.7,11:36:23,2016-11-28T18:36:23Z,0.18,1160.832,2079.961,11.43
5,TT,1,25,99.57,99.57,0.84,120.49,113.96,112.5,0.5526,1,1,409,274,0,0,0,0,0,0,0,0.77,0.62,0.95,1.62,45.74,0.94,2016-11-28,11.26,12.85,115.28,2.72,-50,70,0.39,0.72,0,0.37,20.11,7.38,05TT1_size_images_000001.tif,37,38,906,2,114.25,14.48,1,54.98,1.06,0.93,0.99,1.19,0,0,0,43.83,617,55527,0.66,11:36:28,2016-11-28T18:36:28Z,0.12,747.4138,1112.259,11.48
5,TT,1,26,83.93,83.93,0.7,129.71,123.28,121.89,0.5526,1,1,609,424,0,0,0,0,0,0,0,0.71,0.58,0.92,1.72,42.91,0.95,2016-11-28,10.34,11.96,113.62,3.08,-40,70,0.4,0.71,0,0.33,19.93,6.48,05TT1_size_images_000001.tif,34,38,946,2,122.76,14.2,1,52.82,1.05,0.94,0.99,1.21,0,0,0,43.19,538,51929,0.68,11:36:22,2016-11-28T18:36:22Z,0.14,578.4515,894.8374,9.35
5,TT,1,27,128.67,128.67,0.69,119.47,118.1,125.37,0.5526,1,1,1202,563,0,0,0,0,0,0,0,0.67,0.54,0.89,1.84,53.06,0.93,2016-11-28,12.8,15.18,113,3.49,85,-5,0.41,0.71,0,0.29,25.3,7.25,05TT1_size_images_000001.tif,47,35,986,2,120.17,17.98,1,65.12,1.01,1.05,1.06,1.21,0,0,0,51.56,36,72224,0.68,11:35:40,2016-11-28T18:35:40Z,0.16,1097.971,1832.282,10.39
5,TT,1,28,45.9,45.9,0.71,107.16,101.44,108.75,0.5526,1,1,508,851,0,0,0,0,0,0,0,0.79,0.89,0.94,1.13,31.47,1,2016-11-28,7.64,8.32,111.73,1,35,-55,0,1.17,0,1,8.44,8.44,05TT1_size_images_000001.tif,29,30,1023,2,103.61,9.88,1,33.77,1.06,1.01,1.07,1.06,0,0,0,26.95,491,27352,0.86,11:36:18,2016-11-28T18:36:18Z,0.08,233.9235,301.1841,6.49
5,TT,1,29,126.63,126.63,0.83,128.78,127.6,131.12,0.5526,1,1,1059,461,0,0,0,0,0,0,0,0.8,0.58,0.96,1.73,51.59,0.92,2016-11-28,12.7,14.72,111.38,3.11,-65,0,0.45,0.69,0,0.32,23.72,7.63,05TT1_size_images_000001.tif,41,38,1055,2,128.77,16.36,1,62.71,1.01,1.02,1.03,1.2,0,0,0,45.46,280,76359,0.74,11:36:00,2016-11-28T18:36:00Z,0.14,1071.91,1668.703,12.99
5,TT,1,30,159.11,159.11,0.76,124.25,126.99,131.37,0.5526,1,1,1242,32,0,0,0,0,0,0,0,0.77,0.66,0.95,1.51,55.29,0.96,2016-11-28,14.23,15.89,111.01,2.3,-80,-5,0.24,0.81,0,0.44,22.46,9.78,05TT1_size_images_000001.tif,47,37,1095,2,127.86,18.14,1,64.47,0.98,1.06,1.03,1.15,0,0,0,48.7,500,91931,0.83,11:36:19,2016-11-28T18:36:19Z,0.1,1509.714,2101.196,12.81
5,TT,1,31,60.91,60.91,0.67,128.44,126.34,127.35,0.5526,1,1,653,219,0,0,0,0,0,0,0,0.62,0.58,0.86,1.72,39.56,0.89,2016-11-28,8.81,10.89,110.92,3.08,5,-75,0.34,0.74,0,0.33,17.55,5.71,05TT1_size_images_000001.tif,31,38,1134,2,126.62,13.07,1,46.52,1.02,0.99,1.01,1.16,0,0,0,24.84,279,41532,0.55,11:36:00,2016-11-28T18:36:00Z,0.19,357.5643,675.9496,8.22
5,TT,1,32,54.52,54.52,0.7,118.58,111.56,115.18,0.5526,1,1,1049,672,0,0,0,0,0,0,0,0.74,0.77,0.93,1.29,34.9,1,2016-11-28,8.33,9.41,110.7,1.28,-15,70,0,1.04,0,0.78,10.86,8.46,05TT1_size_images_000001.tif,30,34,1174,2,113.42,11.34,1,38.65,1.06,0.97,1.03,1.09,0,0,0,32.78,417,34139,0.77,11:36:12,2016-11-28T18:36:12Z,0.11,302.7928,435.7373,7.18
5,TT,1,33,61.62,61.62,0.7,117.49,111.7,119.28,0.5526,1,1,1061,878,0,0,0,0,0,0,0,0.76,0.82,0.93,1.22,36.11,1,2016-11-28,8.86,9.79,109.77,1,-40,45,0,1.16,0,1,9.86,9.86,05TT1_size_images_000001.tif,32,32,1210,2,114.32,11.44,1,39.43,1.05,1.02,1.07,1.08,0,0,0,28.67,181,37840,0.75,11:35:52,2016-11-28T18:35:52Z,0.1,363.8777,491.4122,7.83
5,TT,1,34,58.29,58.29,0.73,110.8,106.55,113.4,0.5526,1,1,104,931,0,0,0,0,0,0,0,0.8,0.93,0.95,1.07,34.23,1,2016-11-28,8.62,9.19,109,1,-60,45,0,1.18,0,1,9.03,9.03,05TT1_size_images_000001.tif,28,31,1244,2,109.05,10.68,1,36.11,1.04,1.02,1.06,1.04,0,0,0,22.41,478,34570,0.89,11:36:17,2016-11-28T18:36:17Z,0.06,334.802,406.9953,7.05
5,TT,1,35,139.19,139.19,0.75,133.55,135.83,138.83,0.5526,1,1,589,269,0,0,0,0,0,0,0,0.65,0.58,0.94,1.72,53.64,0.93,2016-11-28,13.31,15.37,108.37,3.08,-40,65,0.3,0.77,0,0.32,24.58,7.97,05TT1_size_images_000001.tif,41,41,1277,2,136.35,18.87,1,65.12,0.98,1.04,1.02,1.2,0,0,0,37.25,395,87539,0.6,11:36:10,2016-11-28T18:36:10Z,0.13,1235.298,1899.881,12.72
5,TT,1,36,126.88,126.88,0.79,128.14,125.85,129.95,0.5526,1,1,459,269,0,0,0,0,0,0,0,0.73,0.63,0.96,1.59,49.35,0.96,2016-11-28,12.71,14,108.21,2.62,-60,10,0.41,0.71,0,0.38,21.8,8.32,05TT1_size_images_000001.tif,41,38,1320,2,126.65,15.41,1,60.24,1.02,1.01,1.03,1.2,0,0,0,32.82,176,75228,0.65,11:35:52,2016-11-28T18:35:52Z,0.09,1075.154,1438.154,12.73
5,TT,1,37,101.07,101.07,0.78,119.96,116.65,114.63,0.5526,1,1,371,370,0,0,0,0,0,0,0,0.73,0.45,0.92,2.21,49.56,0.87,2016-11-28,11.34,14.07,107.91,4.75,-65,5,0.74,0.58,0,0.21,26.7,5.63,05TT1_size_images_000001.tif,41,35,1360,2,113.49,15.36,1,64.66,1.03,0.96,0.98,1.28,0,0,0,37.77,453,55838,0.69,11:36:15,2016-11-28T18:36:15Z,0.19,764.3867,1458.663,11.18
5,TT,1,38,93.34,93.34,0.49,106.41,105.55,109.6,0.5526,1,1,288,728,0,0,0,0,0,0,0,0.51,0.61,0.77,1.64,47.66,0.98,2016-11-28,10.9,13.46,106.01,2.8,-60,25,0.09,0.91,0,0.36,19.84,7.09,05TT1_size_images_000001.tif,44,35,1397,2,106.84,18.15,1,53.87,1.01,1.03,1.04,1.12,0,0,0,25.12,378,49255,0.79,11:36:09,2016-11-28T18:36:09Z,0.19,678.3223,1278.235,7.45
5,TT,1,39,72.69,72.69,0.63,117.93,113.18,119.03,0.5526,1,1,1037,654,0,0,0,0,0,0,0,0.7,0.82,0.89,1.22,38.76,1,2016-11-28,9.62,10.63,105.49,1,50,-55,0,1.23,0,1,10.52,10.52,05TT1_size_images_000001.tif,32,35,1434,2,114.5,12.93,1,42.1,1.04,1.01,1.05,1.07,0,0,0,32.4,421,43166,0.76,11:36:12,2016-11-28T18:36:12Z,0.1,466.1919,629.5094,7.94
5,TT,1,40,38.83,38.83,0.8,156.27,145.11,143.42,0.5526,1,1,552,436,0,0,0,0,0,0,0,0.78,0.58,0.93,1.74,32.55,0.94,2016-11-28,7.03,8.66,105.33,3.14,20,-55,0.5,0.67,0,0.32,14.96,4.76,05TT1_size_images_000001.tif,30,32,1471,2,144.8,9.96,1,39.43,1.08,0.92,0.99,1.19,0,0,0,45.02,359,33738,0.71,11:36:07,2016-11-28T18:36:07Z,0.19,182.0112,339.9552,6.89
5,TT,1,41,97.32,97.32,0.58,111.13,119.59,131.06,0.5526,1,1,886,75,0,0,0,0,0,0,0,0.58,0.52,0.83,1.94,47.33,0.89,2016-11-28,11.13,13.36,104.75,3.83,-25,55,0.47,0.68,0,0.26,23.63,6.16,05TT1_size_images_000001.tif,36,42,1505,2,121.33,16.13,1,59.59,0.93,1.18,1.1,1.24,0,0,0,27.11,170,57873,0.57,11:35:51,2016-11-28T18:35:51Z,0.17,722.2368,1248.597,11.29
5,TT,1,42,99.82,99.82,0.52,124.05,118.63,121.49,0.5526,1,1,808,591,0,0,0,0,0,0,0,0.53,0.75,0.8,1.34,46.25,1,2016-11-28,11.27,13.02,103.23,1.55,65,-25,0,1.09,0,0.64,15.2,9.79,05TT1_size_images_000001.tif,43,32,1549,2,119.93,16.63,1,49.97,1.05,0.98,1.02,1.07,0,0,0,22.22,411,58404,0.72,11:36:11,2016-11-28T18:36:11Z,0.13,750.2322,1154.833,8.05
5,TT,1,43,69.78,69.78,0.58,112.13,106.49,114.12,0.5526,1,1,577,913,0,0,0,0,0,0,0,0.65,0.79,0.86,1.27,38.97,1,2016-11-28,9.43,10.7,102.84,1,75,-35,0,1.26,0,1,10.58,10.54,05TT1_size_images_000001.tif,38,31,1583,2,109.39,13.34,1,42.23,1.05,1.02,1.07,1.07,0,0,0,30.51,364,39927,0.83,11:36:07,2016-11-28T18:36:07Z,0.12,438.5197,641.3305,6.71
5,TT,1,44,128.67,128.67,0.68,123.32,124.78,131.37,0.5526,1,1,1164,843,0,0,0,0,0,0,0,0.68,0.65,0.91,1.55,50.58,0.97,2016-11-28,12.8,14.4,102.22,2.45,40,-35,0.23,0.82,0,0.41,21.21,8.65,05TT1_size_images_000001.tif,40,41,1616,2,126.45,17.31,1,59.72,0.99,1.07,1.05,1.17,0,0,0,48.02,39,75996,0.74,11:35:40,2016-11-28T18:35:40Z,0.11,1097.971,1561.994,11.69
5,TT,1,45,100.57,100.57,0.57,112.75,118.93,131.7,0.5526,1,1,859,70,0,0,0,0,0,0,0,0.58,0.7,0.84,1.43,46.68,0.98,2016-11-28,11.32,13.15,101.91,1.97,-30,70,0.02,0.98,0,0.51,17.18,8.71,05TT1_size_images_000001.tif,31,42,1659,2,121.86,16.84,1,51.78,0.95,1.17,1.11,1.1,0,0,0,31.33,397,59712,0.62,11:36:10,2016-11-28T18:36:10Z,0.14,758.7124,1191.363,8.97
5,TT,1,46,122.8,122.8,0.61,129.5,129.03,130.66,0.5526,1,1,480,220,0,0,0,0,0,0,0,0.62,0.67,0.87,1.49,50.58,0.97,2016-11-28,12.5,14.39,101.85,2.25,75,0,0.14,0.88,0,0.44,19.93,8.86,05TT1_size_images_000001.tif,45,33,1703,2,129.42,17.5,1,57.57,1,1.01,1.01,1.13,0,0,0,39.25,282,74806,0.78,11:36:01,2016-11-28T18:36:01Z,0.13,1023.703,1561.293,10.22
5,TT,1,47,106.34,106.34,0.66,146.73,145.2,149.64,0.5526,1,1,742,122,0,0,0,0,0,0,0,0.66,0.62,0.89,1.61,47.47,0.94,2016-11-28,11.64,13.41,101.58,2.69,-80,15,0.27,0.79,0,0.37,20.54,7.63,05TT1_size_images_000001.tif,43,34,1738,2,145.85,16.15,1,56.33,1.01,1.02,1.03,1.17,0,0,0,52.44,610,74822,0.71,11:36:28,2016-11-28T18:36:28Z,0.13,824.9637,1261.501,9.82
5,TT,1,48,111.13,111.13,0.62,120.46,116.04,122.81,0.5526,1,1,811,921,0,0,0,0,0,0,0,0.62,0.64,0.87,1.57,49.02,0.94,2016-11-28,11.9,13.9,100.87,2.52,35,-55,0.22,0.82,0,0.4,20.25,8.02,05TT1_size_images_000001.tif,38,41,1774,2,117.43,16.63,1,56.54,1.04,1.02,1.06,1.14,0,0,0,31.34,384,62475,0.63,11:36:09,2016-11-28T18:36:09Z,0.14,881.3203,1405.731,10.88
5,TT,1,49,109.87,109.87,0.75,135.3,132.32,131.67,0.5526,1,1,1064,10,0,0,0,0,0,0,0,0.7,0.62,0.92,1.61,47.89,0.95,2016-11-28,11.83,13.54,100.61,2.7,15,80,0.36,0.74,0,0.37,20.83,7.73,05TT1_size_images_000001.tif,34,42,1817,2,132.31,15.37,1,57.11,1.02,0.97,1,1.18,0,0,0,46.94,174,69725,0.66,11:35:52,2016-11-28T18:35:52Z,0.13,866.3485,1299.201,10.58
5,TT,1,50,117.72,117.72,0.73,123.05,122.7,121.8,0.5526,1,1,497,518,0,0,0,0,0,0,0,0.76,0.81,0.94,1.23,47.2,1,2016-11-28,12.24,13.32,100.17,1,-65,35,0,1.2,0,1,12.85,12.85,05TT1_size_images_000001.tif,41,36,1861,2,122.04,15.36,1,51.4,1,0.99,0.99,1.08,0,0,0,23.53,407,68096,0.75,11:36:11,2016-11-28T18:36:11Z,0.08,960.7778,1237.521,10.47
5,TT,1,51,86.4,86.4,0.71,116.68,110.02,108.14,0.5526,1,1,431,555,0,0,0,0,0,0,0,0.67,0.7,0.92,1.42,43,0.98,2016-11-28,10.49,11.98,100.01,1.95,35,-75,0.15,0.87,0,0.51,16.07,8.23,05TT1_size_images_000001.tif,33,37,1899,2,110.24,14,1,48.59,1.06,0.93,0.98,1.12,0,0,0,27.98,422,47734,0.59,11:36:12,2016-11-28T18:36:12Z,0.12,604.1201,901.2177,9.35
5,TT,1,52,41.32,41.32,0.97,130.23,117.14,125.91,0.5526,1,1,930,723,0,0,0,0,0,0,0,0.95,1,1,1,28.95,1,2016-11-28,7.25,7.51,99.17,1,75,0,0,1.03,0,1,7.66,7.66,05TT1_size_images_000001.tif,28,27,1938,2,121.21,7.86,1,30.64,1.11,0.97,1.07,1.04,0,0,0,21.49,209,29575,0.92,11:35:54,2016-11-28T18:35:54Z,0.03,199.8081,222.2042,6.91
5,TT,1,53,152.62,152.62,0.64,115.76,112.74,114.93,0.5526,1,1,492,762,0,0,0,0,0,0,0,0.67,0.78,0.9,1.28,53.37,1,2016-11-28,13.94,15.28,98.87,1.18,-65,40,0,1.13,0,0.85,15.81,13.41,05TT1_size_images_000001.tif,45,41,1967,2,113.5,17.86,1,58.43,1.03,0.99,1.02,1.09,0,0,0,24.56,555,78767,0.8,11:36:23,2016-11-28T18:36:23Z,0.09,1418.308,1868.552,10.66
5,TT,1,54,145.37,147.7,0.89,128.59,126.07,132.02,0.5526,1,1,1214,417,0,0,0,0,0,0,0,0.8,0.6,0.96,1.66,53.59,0.93,2016-11-28,13.61,15.35,98.65,2.87,60,-50,0.49,0.67,0,0.35,24.31,8.48,05TT1_size_images_000001.tif,43,42,2,52,127.9,16.37,1,65.57,1.02,1.03,1.05,1.3,0,0,0,50.23,34,85180,0.63,11:35:40,2016-11-28T18:35:40Z,0.11,1318.555,1894.25,14.28
