ID,time,P,type
38_2,31.0,6156.478223987786,simulated
38_2,32.0,6364.221784748358,simulated
38_2,33.0,6578.970807862336,simulated
38_2,34.0,6800.961212628869,simulated
38_2,35.0,7030.436841547992,simulated
38_2,36.0,7267.649724924797,simulated
38_2,37.0,7512.860354207871,simulated
38_2,38.0,7766.337964343269,simulated
38_2,39.0,8028.3608254337705,simulated
38_2,40.0,8299.216544002074,simulated
38_2,41.0,8579.202374165521,simulated
38_2,42.0,8868.625539039233,simulated
38_2,43.0,9167.803562694007,simulated
38_3,0.5,2200.0,observed
38_3,17.53887731,3766.0,observed
38_3,21.3878125,5115.0,observed
38_3,26.20313657,8279.0,observed
38_3,28.34993056,7600.0,observed
38_3,35.37728009,7479.0,observed
38_3,39.61333333,7755.0,observed
38_3,42.23694444,7732.0,observed
38_3,42.23694444,7732.0,observed
38_3,0.0,2200.0,simulated
38_3,1.0,2341.1990354587297,simulated
38_3,2.0,2487.9907845775865,simulated
38_3,3.0,2640.163933427639,simulated
38_3,4.0,2797.451982657344,simulated
38_3,5.0,2959.5328776853835,simulated
38_3,6.0,3126.0297673714936,simulated
38_3,7.0,3296.5129537777334,simulated
38_3,8.0,3470.503124761388,simulated
38_3,9.0,3647.4757819321053,simulated
38_3,10.0,3826.866890346488,simulated
38_3,11.0,4008.079601633543,simulated
38_3,12.0,4190.491906854476,simulated
38_3,13.0,4373.465019415751,simulated
38_3,14.0,4556.352251459799,simulated
38_3,15.0,4738.508127506934,simulated
38_3,16.0,4919.297461140153,simulated
38_3,17.0,5098.104125536117,simulated
38_3,18.0,5274.33926512013,simulated
38_3,19.0,5447.448720080949,simulated
38_3,20.0,5616.919469028792,simulated
38_3,21.0,5782.284970488125,simulated
38_3,22.0,5943.129286065398,simulated
38_3,23.0,6099.0899551126595,simulated
38_3,24.0,6249.859630586581,simulated
38_3,25.0,6395.186528118195,simulated
38_3,26.0,6534.873777672315,simulated
38_3,27.0,6668.77779984021,simulated
38_3,28.0,6796.805843079108,simulated
38_3,29.0,6918.9128387378805,simulated
38_3,30.0,7035.097726348871,simulated
38_3,31.0,7145.399403853028,simulated
38_3,32.0,7249.892445662362,simulated
38_3,33.0,7348.682718450537,simulated
38_3,34.0,7441.903008904292,simulated
38_3,35.0,7529.708759264157,simulated
38_3,36.0,7612.2739882722335,simulated
38_3,37.0,7689.7874571527,simulated
38_3,38.0,7762.449123526698,simulated
38_3,39.0,7830.466911065361,simulated
38_3,40.0,7894.053809525066,simulated
38_3,41.0,7953.42530874558,simulated
38_3,42.0,8008.797161191536,simulated
38_3,43.0,8060.383460597651,simulated
38_4,0.5,2200.0,observed
38_4,10.38152778,3942.0,observed
38_4,17.54056713,3790.0,observed
38_4,21.38881944,4838.0,observed
38_4,28.35112269,4293.0,observed
38_4,35.37328704,5488.0,observed
38_4,39.61436343,6148.0,observed
38_4,42.23797454,6274.0,observed
38_4,42.23797454,6274.0,observed
38_4,0.0,2200.0,simulated
38_4,1.0,2288.8522462028186,simulated
38_4,2.0,2379.6969841653136,simulated
38_4,3.0,2472.453080371107,simulated
38_4,4.0,2567.0297673811483,simulated
38_4,5.0,2663.326793237733,simulated
38_4,6.0,2761.234680270041,simulated
38_4,7.0,2860.6350636140487,simulated
38_4,8.0,2961.4011446389163,simulated
38_4,9.0,3063.3982252203214,simulated
38_4,10.0,3166.4843544488454,simulated
38_4,11.0,3270.511044034681,simulated
38_4,12.0,3375.3240785964817,simulated
38_4,13.0,3480.7643842938414,simulated
38_4,14.0,3586.668997030613,simulated
38_4,15.0,3692.8720231613297,simulated
38_4,16.0,3799.2056880760074,simulated
38_4,17.0,3905.5013902982437,simulated
38_4,18.0,4011.590768519493,simulated
38_4,19.0,4117.306766949538,simulated
38_4,20.0,4222.484682079733,simulated
38_4,21.0,4326.9631784861685,simulated
38_4,22.0,4430.585260052079,simulated
38_4,23.0,4533.199185692069,simulated
38_4,24.0,4634.659313459483,simulated
38_4,25.0,4734.826872160496,simulated
38_4,26.0,4833.570647328748,simulated
38_4,27.0,4930.7675751912675,simulated
38_4,28.0,5026.30324166154,simulated
38_4,29.0,5120.072284336133,simulated
38_4,30.0,5211.978696216798,simulated
38_4,31.0,5301.93603228018,simulated
38_4,32.0,5389.867521485055,simulated
38_4,33.0,5475.706088184847,simulated
38_4,34.0,5559.39428812354,simulated
38_4,35.0,5640.8841652044875,simulated
38_4,36.0,5720.137036025582,simulated
38_4,37.0,5797.123209664635,simulated
38_4,38.0,5871.821651176493,simulated
38_4,39.0,5944.219596107274,simulated
38_4,40.0,6014.312124978084,simulated
38_4,41.0,6082.10170538186,simulated
38_4,42.0,6147.597709758826,simulated
38_4,43.0,6210.815915996166,simulated
38_5,0.5,2200.0,observed
38_5,10.38322917,3078.0,observed
38_5,17.5422338,2801.0,observed
38_5,21.38988426,2769.0,observed
38_5,26.19759259,4258.0,observed
38_5,28.35215278,3186.0,observed
38_5,35.37231481,4689.0,observed
38_5,39.61584491,4232.0,observed
38_5,42.23914352,5045.0,observed
38_5,42.23914352,5045.0,observed
38_5,0.0,2200.0,simulated
38_5,1.0,2242.079486788891,simulated
38_5,2.0,2284.963643384889,simulated
38_5,3.0,2328.667852298687,simulated
38_5,4.0,2373.207787636033,simulated
38_5,5.0,2418.599422769207,simulated
38_5,6.0,2464.85903607558,simulated
38_5,7.0,2512.0032167544928,simulated
38_5,8.0,2560.0488707444943,simulated
38_5,9.0,2609.013226763887,simulated
38_5,10.0,2658.9138424574553,simulated
38_5,11.0,2709.7686106613974,simulated
38_5,12.0,2761.5957657896492,simulated
38_5,13.0,2814.4138903410644,simulated
38_5,14.0,2868.2419215289347,simulated
38_5,15.0,2923.0991580364566,simulated
38_5,16.0,2979.005266900416,simulated
38_5,17.0,3035.9802905251827,simulated
38_5,18.0,3094.044653829709,simulated
38_5,19.0,3153.2191715298895,simulated
38_5,20.0,3213.525055558913,simulated
38_5,21.0,3274.9839226281356,simulated
38_5,22.0,3337.6178019311064,simulated
38_5,23.0,3401.4491429934533,simulated
38_5,24.0,3466.500823671349,simulated
38_5,25.0,3532.796158301333,simulated
38_5,26.0,3600.3589060043305,simulated
38_5,27.0,3669.2132791467493,simulated
38_5,28.0,3739.383951961584,simulated
38_5,29.0,3810.896069332529,simulated
38_5,30.0,3883.7752557441327,simulated
38_5,31.0,3958.047624401099,simulated
38_5,32.0,4033.739786519893,simulated
38_5,33.0,4110.878860795857,simulated
38_5,34.0,4189.492483049115,simulated
38_5,35.0,4269.608816052598,simulated
38_5,36.0,4351.256559545561,simulated
38_5,37.0,4434.464960436082,simulated
38_5,38.0,4519.26382319602,simulated
38_5,39.0,4605.683520452026,simulated
38_5,40.0,4693.755003776251,simulated
38_5,41.0,4783.509814680459,simulated
38_5,42.0,4874.980095817312,simulated
38_5,43.0,4968.198602392669,simulated
5_1,0.5,2200.0,observed
5_1,12.41739583,3438.0,observed
5_1,17.37802083,9918.0,observed
5_1,20.22828704,9490.0,observed
5_1,24.44303241,18788.0,observed
5_1,27.19680556,16930.0,observed
5_1,34.51556713,16375.0,observed
5_1,39.535625,20999.0,observed
5_1,42.19630787,22952.0,observed
5_1,42.19630787,22952.0,observed
5_1,0.0,2200.0,simulated
5_1,1.0,2427.932683565898,simulated
5_1,2.0,2676.634642281009,simulated
5_1,3.0,2947.396402969402,simulated
5_1,4.0,3241.462855585258,simulated
5_1,5.0,3560.002455119049,simulated
5_1,6.0,3904.0721421149565,simulated
5_1,7.0,4274.578452326889,simulated
5_1,8.0,4672.235513433146,simulated
5_1,9.0,5097.521070685102,simulated
5_1,10.0,5550.632005076515,simulated
5_1,11.0,6031.441252719064,simulated
5_1,12.0,6539.458379437724,simulated
5_1,13.0,7073.796306155735,simulated
5_1,14.0,7633.146811664915,simulated
5_1,15.0,8215.76738732962,simulated
5_1,16.0,8819.481687156811,simulated
5_1,17.0,9441.695297189004,simulated
5_1,18.0,10079.42775074844,simulated
5_1,19.0,10729.360744178237,simulated
5_1,20.0,11387.901421512584,simulated
5_1,21.0,12051.258487202482,simulated
5_1,22.0,12715.527899324448,simulated
5_1,23.0,13376.784120593209,simulated
5_1,24.0,14031.172438343881,simulated
5_1,25.0,14674.997773760102,simulated
5_1,26.0,15304.805703602166,simulated
5_1,27.0,15917.452022995743,simulated
5_1,28.0,16510.15818430672,simulated
5_1,29.0,17080.550890696977,simulated
5_1,30.0,17626.685347910916,simulated
5_1,31.0,18147.052650995014,simulated
5_1,32.0,18640.572693922037,simulated
5_1,33.0,19106.574636014113,simulated
5_1,34.0,19544.76737542431,simulated
5_1,35.0,19955.20265204942,simulated
5_1,36.0,20338.233364521653,simulated
5_1,37.0,20694.469483443878,simulated
5_1,38.0,21024.73362655642,simulated
5_1,39.0,21330.01798089619,simulated
5_1,40.0,21611.443857445633,simulated
5_1,41.0,21870.22477715666,simulated
5_1,42.0,22107.63363995431,simulated
5_1,43.0,22324.97423271823,simulated
5_2,0.5,2200.0,observed
5_2,12.42326389,3858.0,observed
5_2,17.38081019,10721.0,observed
5_2,20.23560185,8534.0,observed
5_2,24.4419213,18929.0,observed
5_2,27.19844907,15969.0,observed
5_2,34.5199537,18410.0,observed
5_2,39.53415509,24550.0,observed
5_2,42.19719907,24140.0,observed
5_2,42.19719907,24140.0,observed
5_2,0.0,2200.0,simulated
5_2,1.0,2418.789267910368,simulated
5_2,2.0,2657.077085311979,simulated
5_2,3.0,2916.140849350356,simulated
5_2,4.0,3197.2489245270503,simulated
5_2,5.0,3501.639046988501,simulated
5_2,6.0,3830.4930699377437,simulated
5_2,7.0,4184.908038166228,simulated
5_2,8.0,4565.863932724137,simulated
5_2,9.0,4974.1883640192655,simulated
5_2,10.0,5410.518977153888,simulated
5_2,11.0,5875.264529120779,simulated
5_2,12.0,6368.565901600533,simulated
5_2,13.0,6890.258626201337,simulated
5_2,14.0,7439.838747038638,simulated
5_2,15.0,8016.434006713688,simulated
5_2,16.0,8618.782493656869,simulated
5_2,17.0,9245.22071279242,simulated
5_2,18.0,9893.682923294216,simulated
5_2,19.0,10561.713153414808,simulated
5_2,20.0,11246.49070663211,simulated
5_2,21.0,11944.869269887984,simulated
5_2,22.0,12653.42901144764,simulated
5_2,23.0,13368.539918424694,simulated
5_2,24.0,14086.434384168904,simulated
5_2,25.0,14803.285738360979,simulated
5_2,26.0,15515.289481846297,simulated
5_2,27.0,16218.743510623515,simulated
5_2,28.0,16910.123797881824,simulated
5_2,29.0,17586.152254574834,simulated
5_2,30.0,18243.854219184374,simulated
5_2,31.0,18880.6036175732,simulated
5_2,32.0,19494.154686343492,simulated
5_2,33.0,20082.66006743213,simulated
5_2,34.0,20644.675779779944,simulated
5_2,35.0,21179.154213799316,simulated
5_2,36.0,21685.42684777245,simulated
5_2,37.0,22163.17855223201,simulated
5_2,38.0,22612.4156270504,simulated
5_2,39.0,23033.429603194963,simulated
5_2,40.0,23426.758739091372,simulated
5_2,41.0,23793.14889107511,simulated
5_2,42.0,24133.515172659885,simulated
5_2,43.0,24448.905514133177,simulated
5_3,0.5,2200.0,observed
5_3,12.42693287,6751.0,observed
5_3,17.38241898,9474.0,observed
5_3,20.23811343,8379.0,observed
5_3,24.44087963,13985.0,observed
5_3,27.20008102,16105.0,observed
5_3,34.5178125,18293.0,observed
5_3,39.53666667,21265.0,observed
5_3,42.19827546,24006.0,observed
5_3,42.19827546,24006.0,observed
5_3,0.0,2200.0,simulated
5_3,1.0,2400.7363528964306,simulated
5_3,2.0,2617.959261428891,simulated
5_3,3.0,2852.6812710148147,simulated
5_3,4.0,3105.9139479643504,simulated
5_3,5.0,3378.6544711895754,simulated
5_3,6.0,3671.869993690243,simulated
5_3,7.0,3986.4797107261647,simulated
5_3,8.0,4323.334793917741,simulated
5_3,9.0,4683.196224676897,simulated
5_3,10.0,5066.710873413131,simulated
5_3,11.0,5474.386208248589,simulated
5_3,12.0,5906.5641960323155,simulated
5_3,13.0,6363.395127201569,simulated
5_3,14.0,6844.81222554384,simulated
5_3,15.0,7350.508062654435,simulated
5_3,16.0,7879.91388318693,simulated
5_3,17.0,8432.183019288506,simulated
5_3,18.0,9006.17959564948,simulated
5_3,19.0,9600.473583610366,simulated
5_3,20.0,10213.343153647305,simulated
5_3,21.0,10842.785055086799,simulated
5_3,22.0,11486.533369755974,simulated
5_3,23.0,12142.086633637611,simulated
5_3,24.0,12806.742888863568,simulated
5_3,25.0,13477.641787550307,simulated
5_3,26.0,14151.812456112932,simulated
5_3,27.0,14826.225476116078,simulated
5_3,28.0,15497.84707553533,simulated
5_3,29.0,16163.693482180355,simulated
5_3,30.0,16820.883395344306,simulated
5_3,31.0,17466.68662223083,simulated
5_3,32.0,18098.567197710465,simulated
5_3,33.0,18714.21962840898,simulated
5_3,34.0,19311.597320719266,simulated
5_3,35.0,19888.93267937883,simulated
5_3,36.0,20444.74879936789,simulated
5_3,37.0,20977.863068336203,simulated
5_3,38.0,21487.38333078181,simulated
5_3,39.0,21972.697521824375,simulated
5_3,40.0,22433.457850414907,simulated
5_3,41.0,22869.560700268914,simulated
5_3,42.0,23281.123429269483,simulated
5_3,43.0,23668.45919691938,simulated
5_4,0.5,2200.0,observed
5_4,10.2377662,2401.0,observed
5_4,12.42570602,4480.0,observed
5_4,17.38425926,8617.0,observed
5_4,20.24050926,9816.0,observed
5_4,24.43864583,21341.0,observed
5_4,27.20175926,20026.0,observed
5_4,34.51881944,19970.0,observed
5_4,39.53760417,28226.0,observed
5_4,42.19988426,23296.0,observed
5_4,42.19988426,23296.0,observed
5_4,0.0,2200.0,simulated
5_4,1.0,2440.642200949229,simulated
5_4,2.0,2704.7906083976573,simulated
5_4,3.0,2994.109510559422,simulated
5_4,4.0,3310.2412036110036,simulated
5_4,5.0,3654.770110582889,simulated
5_4,6.0,4029.1805983160752,simulated
5_4,7.0,4434.808738038621,simulated
5_4,8.0,4872.788613741524,simulated
5_4,9.0,5343.994261540196,simulated
5_4,10.0,5848.978958004044,simulated
5_4,11.0,6387.914154465452,simulated
5_4,12.0,6960.530974957783,simulated
5_4,13.0,7566.067711037705,simulated
5_4,14.0,8203.227114293108,simulated
5_4,15.0,8870.147442731455,simulated
5_4,16.0,9564.390874982064,simulated
5_4,17.0,10282.952487691098,simulated
5_4,18.0,11022.291878331565,simulated
5_4,19.0,11778.38817524165,simulated
5_4,20.0,12546.817708667166,simulated
5_4,21.0,13322.851449656866,simulated
5_4,22.0,14101.56849549666,simulated
5_4,23.0,14877.979526064286,simulated
5_4,24.0,15647.15402038513,simulated
5_4,25.0,16404.344320113178,simulated
5_4,26.0,17145.09994304934,simulated
5_4,27.0,17865.36650337091,simulated
5_4,28.0,18561.564966885147,simulated
5_4,29.0,19230.64843583575,simulated
5_4,30.0,19870.135526005295,simulated
5_4,31.0,20478.12099619654,simulated
5_4,32.0,21053.26564102066,simulated
5_4,33.0,21594.768518174198,simulated
5_4,34.0,22102.3251479965,simulated
5_4,35.0,22576.075611272485,simulated
5_4,36.0,23016.546372984718,simulated
5_4,37.0,23424.5893076281,simulated
5_4,38.0,23801.32086924456,simulated
5_4,39.0,24148.06376924649,simulated
5_4,40.0,24466.292899084467,simulated
5_4,41.0,24757.586649863435,simulated
5_4,42.0,25023.584272930424,simulated
5_4,43.0,25265.949502194566,simulated
5_5,0.5,2200.0,observed
5_5,0.507523148,2200.0,observed
5_5,10.2390162,6113.0,observed
5_5,12.48357639,8599.0,observed
5_5,17.38603009,8792.0,observed
5_5,20.24269676,7497.0,observed
5_5,24.43755787,17816.0,observed
5_5,27.20335648,17458.0,observed
5_5,34.52150463,21593.0,observed
5_5,39.53865741,18733.0,observed
5_5,42.20087963,23347.0,observed
5_5,42.20087963,23347.0,observed
5_5,0.0,2200.0,simulated
5_5,1.0,2433.3662818329053,simulated
5_5,2.0,2688.534157813796,simulated
5_5,3.0,2966.9003637587216,simulated
5_5,4.0,3269.814153481565,simulated
5_5,5.0,3598.54299732444,simulated
5_5,6.0,3954.233323389141,simulated
5_5,7.0,4337.8668941642045,simulated
5_5,8.0,4750.213543766437,simulated
5_5,9.0,5191.781642447546,simulated
5_5,10.0,5662.768025797647,simulated
5_5,11.0,6163.009623101862,simulated
5_5,12.0,6691.939445760103,simulated
5_5,13.0,7248.549910384625,simulated
5_5,14.0,7831.3665462595645,simulated
5_5,15.0,8438.435111013467,simulated
5_5,16.0,9067.324667226465,simulated
5_5,17.0,9715.148519107746,simulated
5_5,18.0,10378.60391291768,simulated
5_5,19.0,11054.030195176028,simulated
5_5,20.0,11737.483815612672,simulated
5_5,21.0,12424.8272443253,simulated
5_5,22.0,13111.827719315417,simulated
5_5,23.0,13794.2609072466,simulated
5_5,24.0,14468.01412702111,simulated
5_5,25.0,15129.183825959248,simulated
5_5,26.0,15774.16250053618,simulated
5_5,27.0,16399.711131078304,simulated
5_5,28.0,17003.014450935458,simulated
5_5,29.0,17581.7175915897,simulated
5_5,30.0,18133.944047516463,simulated
5_5,31.0,18658.296024358344,simulated
5_5,32.0,19153.839196516983,simulated
5_5,33.0,19620.074539039382,simulated
5_5,34.0,20056.900248302227,simulated
5_5,35.0,20464.566834142202,simulated
5_5,36.0,20843.62830441024,simulated
5_5,37.0,21194.89204207852,simulated
5_5,38.0,21519.369525312646,simulated
5_5,39.0,21818.229591040625,simulated
5_5,40.0,22092.75544697574,simulated
5_5,41.0,22344.306214154793,simulated
5_5,42.0,22574.2834019759,simulated
5_5,43.0,22784.10241213843,simulated
8_1,0.5,2200.0,observed
8_1,0.510231481,2200.0,observed
8_1,7.331238426,4473.0,observed
8_1,10.27047454,6332.0,observed
8_1,12.45892361,8751.0,observed
8_1,17.45333333,13842.0,observed
8_1,20.26434028,17666.0,observed
8_1,24.44506944,21200.0,observed
8_1,27.21738426,19517.0,observed
8_1,34.52871528,20988.0,observed
8_1,39.53975694,20246.0,observed
8_1,42.20244213,23606.0,observed
8_1,42.20244213,23606.0,observed
8_1,0.0,2200.0,simulated
8_1,1.0,2529.2841090038305,simulated
8_1,2.0,2900.9619278703058,simulated
8_1,3.0,3318.3804618661907,simulated
8_1,4.0,3784.5213347174194,simulated
8_1,5.0,4301.790764363531,simulated
8_1,6.0,4871.78504681489,simulated
8_1,7.0,5495.044630481765,simulated
8_1,8.0,6170.816315529243,simulated
8_1,9.0,6896.848686222111,simulated
8_1,10.0,7669.249566591584,simulated
8_1,11.0,8482.434023729753,simulated
8_1,12.0,9329.186549003041,simulated
8_1,13.0,10200.850128974758,simulated
8_1,14.0,11087.64008099651,simulated
8_1,15.0,11979.062940081985,simulated
8_1,16.0,12864.404515438224,simulated
8_1,17.0,13733.23999597098,simulated
8_1,18.0,14575.915229076305,simulated
8_1,19.0,15383.953042156574,simulated
8_1,20.0,16150.350999763577,simulated
8_1,21.0,16869.752998937445,simulated
8_1,22.0,17538.494872142972,simulated
8_1,23.0,18154.538583520723,simulated
8_1,24.0,18717.31953366511,simulated
8_1,25.0,19227.535832647816,simulated
8_1,26.0,19686.908033900403,simulated
8_1,27.0,20097.933770277443,simulated
8_1,28.0,20463.6559112575,simulated
8_1,29.0,20787.45656857183,simulated
8_1,30.0,21072.88352994382,simulated
8_1,31.0,21323.511120974228,simulated
8_1,32.0,21542.8341690921,simulated
8_1,33.0,21734.191704962454,simulated
8_1,34.0,21900.715985169667,simulated
8_1,35.0,22045.302119633772,simulated
8_1,36.0,22170.593784280212,simulated
8_1,37.0,22278.98097711323,simulated
8_1,38.0,22372.60639039744,simulated
8_1,39.0,22453.377607549373,simulated
8_1,40.0,22522.98293424582,simulated
8_1,41.0,22582.909198933197,simulated
8_1,42.0,22634.46030266211,simulated
8_1,43.0,22678.77565528896,simulated
8_2,0.5,2200.0,observed
8_2,3.402465278,2496.0,observed
8_2,7.332824074,5265.0,observed
8_2,10.26912037,9477.0,observed
8_2,12.45783565,15915.0,observed
8_2,17.45511574,17057.0,observed
8_2,20.26637731,19086.0,observed
8_2,24.44615741,29474.0,observed
8_2,27.21920139,21296.0,observed
8_2,34.52695602,24045.0,observed
8_2,39.54085648,20375.0,observed
8_2,42.20434028,24721.0,observed
8_2,42.20434028,24721.0,observed
8_2,0.0,2200.0,simulated
8_2,1.0,2638.034409088952,simulated
8_2,2.0,3150.7829821294554,simulated
8_2,3.0,3745.8645339633995,simulated
8_2,4.0,4429.664813328221,simulated
8_2,5.0,5206.488653784519,simulated
8_2,6.0,6077.624669054819,simulated
8_2,7.0,7040.435528158013,simulated
8_2,8.0,8087.634017468776,simulated
8_2,9.0,9206.929380684243,simulated
8_2,10.0,10381.209114585705,simulated
8_2,11.0,11589.34585144842,simulated
8_2,12.0,12807.595108491441,simulated
8_2,13.0,14011.409323121597,simulated
8_2,14.0,15177.384284641505,simulated
8_2,15.0,16285.017714851849,simulated
8_2,16.0,17318.01112252344,simulated
8_2,17.0,18264.96440538323,simulated
8_2,18.0,19119.453290273374,simulated
8_2,19.0,19879.596756459156,simulated
8_2,20.0,20547.28693357221,simulated
8_2,21.0,21127.26436469148,simulated
8_2,22.0,21626.191431009844,simulated
8_2,23.0,22051.827877195305,simulated
8_2,24.0,22412.3623727506,simulated
8_2,25.0,22715.91421023145,simulated
8_2,26.0,22970.19309368872,simulated
8_2,27.0,23182.29123015185,simulated
8_2,28.0,23358.577717408676,simulated
8_2,29.0,23504.6666044218,simulated
8_2,30.0,23625.434361981337,simulated
8_2,31.0,23725.067720068895,simulated
8_2,32.0,23807.12788207725,simulated
8_2,33.0,23874.621360721027,simulated
8_2,34.0,23930.07106095317,simulated
8_2,35.0,23975.583729215577,simulated
8_2,36.0,24012.91162740706,simulated
8_2,37.0,24043.507481436973,simulated
8_2,38.0,24068.57253015186,simulated
8_2,39.0,24089.097934731686,simulated
8_2,40.0,24105.900096709953,simulated
8_2,41.0,24119.65051955967,simulated
8_2,42.0,24130.90088477339,simulated
8_2,43.0,24140.104005714984,simulated
8_3,0.5,2200.0,observed
8_3,7.334375,3249.0,observed
8_3,10.26741898,6164.0,observed
8_3,12.45667824,10232.0,observed
8_3,17.45680556,13607.0,observed
8_3,20.26847222,17255.0,observed
8_3,24.44716435,19541.0,observed
8_3,27.22105324,18053.0,observed
8_3,34.52564815,20590.0,observed
8_3,39.54186343,22721.0,observed
8_3,42.20864583,28217.0,observed
8_3,42.20864583,28217.0,observed
8_3,0.0,2200.0,simulated
8_3,1.0,2485.280154565254,simulated
8_3,2.0,2803.2868941957195,simulated
8_3,3.0,3156.6372651296383,simulated
8_3,4.0,3547.860296334116,simulated
8_3,5.0,3979.3069234242075,simulated
8_3,6.0,4453.044092145534,simulated
8_3,7.0,4970.734994460155,simulated
8_3,8.0,5533.509039811969,simulated
8_3,9.0,6141.827449679999,simulated
8_3,10.0,6795.352478771533,simulated
8_3,11.0,7492.830314350902,simulated
8_3,12.0,8231.999131051094,simulated
8_3,13.0,9009.534178983755,simulated
8_3,14.0,9821.040810170607,simulated
8_3,15.0,10661.103708696217,simulated
8_3,16.0,11523.396366921183,simulated
8_3,17.0,12400.849343457501,simulated
8_3,18.0,13285.869659937081,simulated
8_3,19.0,14170.597894638166,simulated
8_3,20.0,15047.184967089755,simulated
8_3,21.0,15908.068167745088,simulated
8_3,22.0,16746.226031994203,simulated
8_3,23.0,17555.394350124483,simulated
8_3,24.0,18330.230265102644,simulated
8_3,25.0,19066.417268169716,simulated
8_3,26.0,19760.71007898211,simulated
8_3,27.0,20410.92380508904,simulated
8_3,28.0,21015.875892715136,simulated
8_3,29.0,21575.291908569572,simulated
8_3,30.0,22089.68705516395,simulated
8_3,31.0,22560.23479980275,simulated
8_3,32.0,22988.63253883227,simulated
8_3,33.0,23376.972170698074,simulated
8_3,34.0,23727.6212195173,simulated
8_3,35.0,24043.118143232405,simulated
8_3,36.0,24326.083338856486,simulated
8_3,37.0,24579.146495890425,simulated
8_3,38.0,24804.889299401064,simulated
8_3,39.0,25005.802190136215,simulated
8_3,40.0,25184.253398274483,simulated
8_3,41.0,25342.468345317233,simulated
8_3,42.0,25482.51755464547,simulated
8_3,43.0,25606.31129010553,simulated
8_4,0.5,2200.0,observed
8_4,10.26549769,6367.0,observed
8_4,12.45559028,7632.0,observed
8_4,17.45846065,13419.0,observed
8_4,20.27033565,16310.0,observed
8_4,24.44876157,23767.0,observed
8_4,27.22271991,17734.0,observed
8_4,34.52394676,19707.0,observed
8_4,39.54287037,18239.0,observed
8_4,42.20751157,24006.0,observed
8_4,42.20751157,24006.0,observed
8_4,0.0,2200.0,simulated
8_4,1.0,2525.502164989284,simulated
8_4,2.0,2892.2825255089974,simulated
8_4,3.0,3303.494847598331,simulated
8_4,4.0,3761.9208259905795,simulated
8_4,5.0,4269.769304618846,simulated
8_4,6.0,4828.453988617523,simulated
8_4,7.0,5438.3624597166245,simulated
8_4,8.0,6098.6352183133895,simulated
8_4,9.0,6806.9784819016295,simulated
8_4,10.0,7559.537360053041,simulated
8_4,11.0,8350.855722919949,simulated
8_4,12.0,9173.943697259881,simulated
8_4,13.0,10020.463754430113,simulated
8_4,14.0,10881.032239672857,simulated
8_4,15.0,11745.617084071568,simulated
8_4,16.0,12603.997899988062,simulated
8_4,17.0,13446.244629354911,simulated
8_4,18.0,14263.16770224428,simulated
8_4,19.0,15046.69748434429,simulated
8_4,20.0,15790.16203043366,simulated
8_4,21.0,16488.4474878639,simulated
8_4,22.0,17138.04110737029,simulated
8_4,23.0,17736.970444163282,simulated
8_4,24.0,18284.661291784283,simulated
8_4,25.0,18781.74101438556,simulated
8_4,26.0,19229.813586191394,simulated
8_4,27.0,19631.229109928256,simulated
8_4,28.0,19988.865241683765,simulated
8_4,29.0,20305.932211068408,simulated
8_4,30.0,20585.80774146765,simulated
8_4,31.0,20831.90406124631,simulated
8_4,32.0,21047.56586998137,simulated
8_4,33.0,21235.996316335397,simulated
8_4,34.0,21400.20697071197,simulated
8_4,35.0,21542.98743536614,simulated
8_4,36.0,21666.89036178808,simulated
8_4,37.0,21774.228130308475,simulated
8_4,38.0,21867.077911690933,simulated
8_4,39.0,21947.29247516449,simulated
8_4,40.0,22016.51464320074,simulated
8_4,41.0,22076.193789001667,simulated
8_4,42.0,22127.60319185394,simulated
8_4,43.0,22171.85740190249,simulated
8_5,0.5,2200.0,observed
8_5,0.51224537,2200.0,observed
8_5,7.337013889,3396.0,observed
8_5,10.26298611,19586.0,observed
8_5,12.4540162,9728.0,observed
8_5,17.46045139,14553.0,observed
8_5,20.27185185,15793.0,observed
8_5,24.45032407,21717.0,observed
8_5,27.22447917,17314.0,observed
8_5,34.52292824,19030.0,observed
8_5,39.54416667,21434.0,observed
8_5,42.21063657,22399.0,observed
8_5,42.21063657,22399.0,observed
8_5,0.0,2200.0,simulated
8_5,1.0,2631.0007742463104,simulated
8_5,2.0,3132.122129050893,simulated
8_5,3.0,3709.068797138488,simulated
8_5,4.0,4365.839186993307,simulated
8_5,5.0,5103.914967068495,simulated
8_5,6.0,5921.4582125790685,simulated
8_5,7.0,6812.6524906847635,simulated
8_5,8.0,7767.349131049375,simulated
8_5,9.0,8771.168207899922,simulated
8_5,10.0,9806.14277872157,simulated
8_5,11.0,10851.889341917053,simulated
8_5,12.0,11887.16336056853,simulated
8_5,13.0,12891.55757619912,simulated
8_5,14.0,13847.061426842505,simulated
8_5,15.0,14739.238246407513,simulated
8_5,16.0,15557.87738865531,simulated
8_5,17.0,16297.102493733122,simulated
8_5,18.0,16955.023263208954,simulated
8_5,19.0,17533.079706972298,simulated
8_5,20.0,18035.24031019691,simulated
8_5,21.0,18467.19094455278,simulated
8_5,22.0,18835.60882496409,simulated
8_5,23.0,19147.57133958547,simulated
8_5,24.0,19410.113881554735,simulated
8_5,25.0,19629.92695983203,simulated
8_5,26.0,19813.17033084987,simulated
8_5,27.0,19965.377805026055,simulated
8_5,28.0,20091.42745754546,simulated
