temperature,species,rep,particle_id,area_abd,area_filled,aspect_ratio,average_blue,average_green,average_red,calibration_factor,calibration_image,camera,capture_x,capture_y,ch1_area,ch1_peak,ch1_width,ch2_area,ch2_peak,ch2_width,ch2_ch1_ratio,circle_fit,circularity,circularity_hu,compactness,convex_perimeter,convexity,date,diameter_abd,diameter_esd,edge_gradient,elongation,feret_angle_max,feret_angle_min,fiber_curl,fiber_straightness,filter_score,geodesic_aspect_ratio,geodesic_length,geodesic_thickness,image_file,image_height,image_width,image_x,image_y,intensity,length,particles_per_chain,perimeter,ratio_blue_green,ratio_red_blue,ratio_red_green,roughness,scatter_area,scatter_peak,scatter_width,sigma_intensity,source_image,sum_intensity,symmetry,time,timestamp,transparency,volume_abd,volume_esd,width
25,TT,4,26,78.54,78.54,0.67,127.04,130.4,140.78,0.5526,1,1,780,54,0,0,0,0,0,0,0,0.64,0.46,0.85,2.18,45.17,0.86,2016-10-31,10,12.67,112.17,4.63,60,10,0.57,0.64,0,0.22,23.8,5.14,25TT4_size_images_000001.tif,39,33,941,2,133.1,15.13,1,57.89,0.97,1.11,1.08,1.26,0,0,0,48.24,59,53374,0.65,16:25:08,2016-10-31T23:25:08Z,0.21,523.5556,1065.425,10.01
25,TT,4,27,84.18,84.18,0.66,116.26,111.16,118.91,0.5526,1,1,1099,679,0,0,0,0,0,0,0,0.54,0.42,0.81,2.37,47.04,0.84,2016-10-31,10.35,13.27,111.85,5.25,0,75,0.72,0.58,0,0.19,26.07,4.97,25TT4_size_images_000001.tif,36,42,976,2,113.86,15.2,1,62.07,1.05,1.02,1.07,1.3,0,0,0,51.17,145,48277,0.48,16:25:15,2016-10-31T23:25:15Z,0.22,580.9984,1222.596,10.06
25,TT,4,28,65.69,65.69,0.75,119.88,101.48,94.41,0.5526,1,1,627,788,0,0,0,0,0,0,0,0.77,0.79,0.95,1.27,37.42,1,2016-10-31,9.15,10.21,111.22,1,-60,45,0,1.18,0,1,10.3,10.3,25TT4_size_images_000001.tif,34,32,1020,2,98.92,12.19,1,41.18,1.18,0.79,0.93,1.09,0,0,0,32.44,92,34425,0.75,16:25:11,2016-10-31T23:25:11Z,0.1,400.4949,556.9218,8.23
25,TT,4,29,47.28,47.28,0.74,127.91,116.61,115.39,0.5526,1,1,750,189,0,0,0,0,0,0,0,0.66,0.52,0.88,1.92,34.79,0.92,2016-10-31,7.76,9.37,110.7,3.77,90,15,0.56,0.64,0,0.26,17.64,4.67,25TT4_size_images_000001.tif,35,29,1054,2,115.77,11.33,1,44.63,1.1,0.9,0.99,1.26,0,0,0,45.59,67,31258,0.49,16:25:09,2016-10-31T23:25:09Z,0.17,244.591,430.8483,7.57
25,TT,4,30,78.78,78.78,0.73,126.56,118.61,115.32,0.5526,1,1,468,546,0,0,0,0,0,0,0,0.71,0.48,0.91,2.06,42.59,0.9,2016-10-31,10.02,11.85,110.58,4.24,85,40,0.68,0.6,0,0.24,22.83,5.38,25TT4_size_images_000001.tif,39,34,1085,2,118.32,13.62,1,56.41,1.07,0.91,0.97,1.3,0,0,0,43.79,96,47566,0.73,16:25:11,2016-10-31T23:25:11Z,0.16,526.0034,872.0909,10.25
25,TT,4,31,102.07,105.09,0.69,123.1,116.63,116.11,0.5526,1,1,64,173,0,0,0,0,0,0,0,0.68,0.76,0.91,1.32,45.76,1,2016-10-31,11.4,12.86,110.33,1.47,-65,15,0.01,0.99,0,0.68,15.1,10.27,25TT4_size_images_000001.tif,39,34,1121,2,116.66,14.89,1,50.75,1.06,0.94,1,1.23,0,0,0,32.4,263,57865,0.62,16:25:25,2016-10-31T23:25:25Z,0.11,775.785,1114.139,9.92
25,TT,4,32,83.93,83.93,0.64,110.9,103.42,109.8,0.5526,1,1,44,875,0,0,0,0,0,0,0,0.66,0.62,0.89,1.62,42.5,0.96,2016-10-31,10.34,11.82,109.94,2.72,20,-80,0.29,0.77,0,0.37,18.74,6.89,25TT4_size_images_000001.tif,32,39,1157,2,105.81,14.5,1,51.26,1.07,0.99,1.06,1.19,0,0,0,43.64,316,44758,0.71,16:25:30,2016-10-31T23:25:30Z,0.13,578.4515,865.1937,9.01
25,TT,4,33,97.82,97.82,0.77,138.25,131.25,130.14,0.5526,1,1,489,665,0,0,0,0,0,0,0,0.72,0.64,0.94,1.57,45.1,0.95,2016-10-31,11.16,12.65,109.55,2.54,-25,55,0.34,0.75,0,0.39,19.28,7.58,25TT4_size_images_000001.tif,37,38,1198,2,131.15,14.39,1,53.74,1.05,0.94,0.99,1.18,0,0,0,43.29,602,62820,0.58,16:25:53,2016-10-31T23:25:53Z,0.12,727.8023,1060.471,10.38
25,TT,4,34,119.49,119.49,0.88,124.12,123.13,124.5,0.5526,1,1,79,511,0,0,0,0,0,0,0,0.82,0.7,0.97,1.44,47.69,0.99,2016-10-31,12.33,13.47,109.38,2.02,-75,0,0.27,0.79,0,0.5,18.66,9.24,25TT4_size_images_000001.tif,41,36,1238,2,123.63,14.69,1,55.82,1.01,1,1.01,1.16,0,0,0,39.64,201,69853,0.71,16:25:20,2016-10-31T23:25:20Z,0.08,982.6249,1280.692,11.88
25,TT,4,35,91.85,96.32,0.8,136.79,134.16,137.83,0.5526,1,1,1055,503,0,0,0,0,0,0,0,0.74,0.52,0.94,1.91,45.59,0.93,2016-10-31,10.81,12.81,108.95,3.72,70,-40,0.52,0.66,0,0.27,23.17,6.23,25TT4_size_images_000001.tif,40,35,1276,2,135.56,15.2,1,58.81,1.02,1.01,1.03,1.49,0,0,0,45.36,586,61682,0.73,16:25:52,2016-10-31T23:25:52Z,0.16,662.1359,1100.24,11.22
25,TT,4,36,86.65,86.65,0.83,135.25,135.09,139.56,0.5526,1,1,868,217,0,0,0,0,0,0,0,0.74,0.65,0.95,1.53,42.11,0.98,2016-10-31,10.5,11.7,108.3,2.39,50,-35,0.38,0.73,0,0.42,17.79,7.45,25TT4_size_images_000001.tif,34,35,1313,2,133.45,12.93,1,50.48,1,1.03,1.03,1.18,0,0,0,39.18,477,57917,0.59,16:25:43,2016-10-31T23:25:43Z,0.1,606.7113,838.8832,10.56
25,TT,4,37,95.83,95.83,0.76,136.21,126.29,127.49,0.5526,1,1,576,683,0,0,0,0,0,0,0,0.75,0.71,0.94,1.41,44,0.97,2016-10-31,11.05,12.3,107.74,1.9,-20,60,0.2,0.83,0,0.53,16.55,8.69,25TT4_size_images_000001.tif,35,38,1350,2,127.45,13.79,1,50.48,1.08,0.94,1.01,1.13,0,0,0,44.18,633,60027,0.69,16:25:56,2016-10-31T23:25:56Z,0.1,705.6415,974.4245,10.8
25,TT,4,38,57.82,57.82,0.55,128.3,119.06,121.37,0.5526,1,1,20,558,0,0,0,0,0,0,0,0.6,0.69,0.81,1.45,37.72,0.97,2016-10-31,8.58,10.3,107.52,2.06,45,-70,0.06,0.94,0,0.48,14.08,6.83,25TT4_size_images_000001.tif,31,34,1390,2,120.58,13.31,1,41.83,1.08,0.95,1.02,1.1,0,0,0,39.07,303,37984,0.63,16:25:28,2016-10-31T23:25:28Z,0.17,330.7291,572.6885,6.94
25,TT,4,39,126.88,126.88,0.75,139.42,135.78,134.37,0.5526,1,1,723,690,0,0,0,0,0,0,0,0.73,0.63,0.93,1.58,50.59,0.94,2016-10-31,12.71,14.4,107.11,2.58,75,-50,0.33,0.75,0,0.39,21.64,8.38,25TT4_size_images_000001.tif,43,39,1426,2,135.54,16.29,1,60.05,1.03,0.96,0.99,1.17,0,0,0,43.14,613,80508,0.7,16:25:54,2016-10-31T23:25:54Z,0.12,1075.154,1562.66,11.93
25,TT,4,40,97.32,97.32,0.73,143.1,133.34,135.51,0.5526,1,1,760,666,0,0,0,0,0,0,0,0.69,0.63,0.91,1.59,45.75,0.94,2016-10-31,11.13,12.86,106.13,2.61,10,-55,0.26,0.8,0,0.38,19.49,7.47,25TT4_size_images_000001.tif,35,42,1467,2,134.93,15.51,1,53.93,1.07,0.95,1.02,1.16,0,0,0,45.82,191,64362,0.67,16:25:19,2016-10-31T23:25:19Z,0.13,722.2368,1113.192,10.7
25,TT,4,41,42.46,42.46,0.82,147.34,132.89,128.06,0.5526,1,1,921,522,0,0,0,0,0,0,0,0.78,0.74,0.96,1.35,31.63,1,2016-10-31,7.35,8.37,105.96,1.65,-80,20,0.2,0.83,0,0.61,11.2,6.79,25TT4_size_images_000001.tif,31,29,1511,2,131.92,9.33,1,35.98,1.11,0.87,0.96,1.12,0,0,0,25.75,520,32849,0.61,16:25:47,2016-10-31T23:25:47Z,0.12,208.1264,306.5287,6.85
25,TT,4,42,122.8,122.8,0.71,119.84,119.86,124.36,0.5526,1,1,201,873,0,0,0,0,0,0,0,0.69,0.72,0.91,1.38,49.57,0.97,2016-10-31,12.5,14.07,105.15,1.78,10,85,0.07,0.94,0,0.56,17.72,9.96,25TT4_size_images_000001.tif,35,44,1542,2,121.2,16.6,1,55.36,1,1.04,1.04,1.11,0,0,0,41.56,641,70052,0.66,16:25:57,2016-10-31T23:25:57Z,0.11,1023.703,1459.505,11.11
25,TT,4,43,103.83,103.83,0.76,123.18,119.3,120.49,0.5526,1,1,168,372,0,0,0,0,0,0,0,0.77,0.72,0.94,1.39,45.48,0.98,2016-10-31,11.5,12.77,104.65,1.8,30,-50,0.13,0.88,0,0.56,16.61,9.24,25TT4_size_images_000001.tif,35,39,1588,2,119.92,14.65,1,51.72,1.03,0.98,1.01,1.12,0,0,0,40.38,547,60322,0.72,16:25:49,2016-10-31T23:25:49Z,0.1,795.8913,1090.91,11.03
25,TT,4,44,64.73,64.73,0.77,119.25,99.95,96.21,0.5526,1,1,1224,491,0,0,0,0,0,0,0,0.83,0.94,0.97,1.06,35.34,1,2016-10-31,9.08,9.55,103.34,1,-20,75,0,1.18,0,1,9.35,9.35,25TT4_size_images_000001.tif,29,33,1629,2,100.42,11,1,37.41,1.19,0.81,0.96,1.05,0,0,0,36.25,340,34545,0.9,16:25:32,2016-10-31T23:25:32Z,0.05,391.7513,455.5365,7.86
25,TT,4,45,114.93,114.93,0.86,127.38,125.98,126.19,0.5526,1,1,347,451,0,0,0,0,0,0,0,0.79,0.63,0.97,1.59,48.23,0.93,2016-10-31,12.1,13.65,102.68,2.6,-60,45,0.4,0.72,0,0.38,20.83,8.02,25TT4_size_images_000001.tif,39,39,1664,2,125.94,14.93,1,57.7,1.01,0.99,1,1.18,0,0,0,42.21,62,68887,0.73,16:25:08,2016-10-31T23:25:08Z,0.11,926.8347,1331.086,12.13
25,TT,4,46,111.64,111.64,0.62,124.13,115.4,113.43,0.5526,1,1,1147,403,0,0,0,0,0,0,0,0.67,0.89,0.9,1.12,45.86,1,2016-10-31,11.92,12.89,102.29,1,85,0,0,1.32,0,1,11.99,11.99,25TT4_size_images_000001.tif,43,30,1705,2,112,15.87,1,47.95,1.08,0.91,0.98,1.04,0,0,0,25.66,562,59807,0.9,16:25:50,2016-10-31T23:25:50Z,0.08,887.3371,1121.854,8.57
25,TT,4,47,104.08,104.08,0.77,128.06,130.25,134.16,0.5526,1,1,565,111,0,0,0,0,0,0,0,0.75,0.57,0.94,1.77,47.08,0.93,2016-10-31,11.51,13.28,101.12,3.25,-20,90,0.47,0.68,0,0.31,22.36,6.88,25TT4_size_images_000001.tif,35,40,1737,2,130.84,15.2,1,58.48,0.98,1.05,1.03,1.22,0,0,0,40.84,430,65944,0.66,16:25:39,2016-10-31T23:25:39Z,0.13,798.7801,1226.312,11.33
25,TT,4,48,75.12,85.41,0.98,166.42,153.14,148.93,0.5526,1,1,823,485,0,0,0,0,0,0,0,0.79,0.63,0.95,1.6,42.84,0.96,2016-10-31,9.78,11.93,100.22,2.65,-45,-80,0.4,0.71,0,0.38,18.63,7.03,25TT4_size_images_000001.tif,34,34,1779,2,152.94,13.31,1,51.32,1.09,0.89,0.97,1.58,0,0,0,41.78,408,59189,0.72,16:25:37,2016-10-31T23:25:37Z,0.18,489.7691,889.8216,10.36
25,TT,4,49,83.2,83.2,0.64,128.48,124.02,129.25,0.5526,1,1,993,115,0,0,0,0,0,0,0,0.64,0.52,0.87,1.93,43.92,0.9,2016-10-31,10.29,12.27,97.13,3.81,70,-10,0.55,0.65,0,0.26,22.11,5.8,25TT4_size_images_000001.tif,39,33,1815,2,125.51,14.31,1,55.82,1.04,1.01,1.04,1.25,0,0,0,47.26,516,52716,0.61,16:25:46,2016-10-31T23:25:46Z,0.16,570.8375,968.3174,9.17
25,TT,4,50,54.28,54.28,0.57,125.08,111.05,109.98,0.5526,1,1,60,422,0,0,0,0,0,0,0,0.63,0.66,0.83,1.51,36.07,1,2016-10-31,8.31,9.78,97.11,2.3,45,-45,0.16,0.86,0,0.44,14.5,6.32,25TT4_size_images_000001.tif,33,32,1850,2,107.55,12.52,1,41.64,1.13,0.88,0.99,1.14,0,0,0,31.87,396,32266,0.63,16:25:36,2016-10-31T23:25:36Z,0.15,300.8361,489.5507,6.66
25,TT,4,51,113.66,113.66,0.82,124.42,121.07,122.14,0.5526,1,1,172,404,0,0,0,0,0,0,0,0.76,0.59,0.95,1.69,48.71,0.94,2016-10-31,12.03,13.8,96.88,2.97,75,-45,0.47,0.68,0,0.34,22.17,7.47,25TT4_size_images_000001.tif,41,39,1884,2,121.06,15.08,1,59.27,1.03,0.98,1.01,1.2,0,0,0,39.89,119,65615,0.66,16:25:13,2016-10-31T23:25:13Z,0.13,911.5639,1376.013,12.91
25,TT,4,52,106.09,106.09,0.83,128.57,120.69,120.2,0.5526,1,1,288,704,0,0,0,0,0,0,0,0.74,0.59,0.94,1.69,46.71,0.93,2016-10-31,11.62,13.16,96.62,2.96,75,-20,0.46,0.68,0,0.34,21.52,7.27,25TT4_size_images_000001.tif,40,37,1925,2,120.11,14.69,1,57.57,1.07,0.93,1,1.22,0,0,0,41.71,60,61497,0.54,16:25:08,2016-10-31T23:25:08Z,0.12,822.0381,1194.339,11.66
25,TT,4,53,80.25,80.25,0.53,123.27,109.57,104.73,0.5526,1,1,251,176,0,0,0,0,0,0,0,0.57,0.81,0.81,1.24,41.75,1,2016-10-31,10.11,11.58,95.69,1,-75,0,0,1.35,0,1,11.01,11.01,25TT4_size_images_000001.tif,40,27,1964,2,107.03,14.83,1,44.04,1.13,0.85,0.96,1.05,0,0,0,22.93,574,43668,0.64,16:25:51,2016-10-31T23:25:51Z,0.13,540.7854,813.9035,6.91
25,TT,4,54,72.69,84.67,0.67,144.03,137.56,135.48,0.5526,1,1,200,422,0,0,0,0,0,0,0,0.68,0.57,0.89,1.75,43.9,0.92,2016-10-31,9.62,12.27,95.32,3.2,-40,40,0.44,0.7,0,0.31,20.4,6.38,25TT4_size_images_000001.tif,38,38,1993,2,137.53,14.2,1,53.55,1.05,0.94,0.98,1.73,0,0,0,34.94,208,51849,0.81,16:25:21,2016-10-31T23:25:21Z,0.22,466.1919,966.9971,8.83
