temperature,species,rep,particle_id,area_abd,area_filled,aspect_ratio,average_blue,average_green,average_red,calibration_factor,calibration_image,camera,capture_x,capture_y,ch1_area,ch1_peak,ch1_width,ch2_area,ch2_peak,ch2_width,ch2_ch1_ratio,circle_fit,circularity,circularity_hu,compactness,convex_perimeter,convexity,date,diameter_abd,diameter_esd,edge_gradient,elongation,feret_angle_max,feret_angle_min,fiber_curl,fiber_straightness,filter_score,geodesic_aspect_ratio,geodesic_length,geodesic_thickness,image_file,image_height,image_width,image_x,image_y,intensity,length,particles_per_chain,perimeter,ratio_blue_green,ratio_red_blue,ratio_red_green,roughness,scatter_area,scatter_peak,scatter_width,sigma_intensity,source_image,sum_intensity,symmetry,time,timestamp,transparency,volume_abd,volume_esd,width
16,TT,1,20,54.99,54.99,0.62,105.71,103.74,108.53,0.5526,1,1,166,823,0,0,0,0,0,0,0,0.68,0.7,0.86,1.43,36.54,0.98,2016-12-01,8.37,9.93,138.78,1.97,25,90,0.16,0.86,0,0.51,13.52,6.85,16TT1_size_images_000001.tif,28,35,636,2,103.27,11.65,1,40.72,1.02,1.03,1.05,1.1,0,0,0,28.91,353,31292,0.67,19:29:12,2016-12-02T02:29:12Z,0.16,306.7218,512.1753,7.46
16,TT,1,21,38.83,38.83,0.77,132.53,118.46,108.8,0.5526,1,1,450,1,0,0,0,0,0,0,0,0.82,0.89,0.96,1.13,29.3,1,2016-12-01,7.03,7.63,138.06,1,-25,90,0,1.13,0,1,7.94,7.94,16TT1_size_images_000001.tif,25,30,673,2,116.09,8.95,1,31.75,1.12,0.82,0.92,1.07,0,0,0,25.03,165,27048,0.73,19:28:57,2016-12-02T02:28:57Z,0.08,182.0112,232.1731,5.8
16,TT,1,22,114.42,114.42,0.75,131.47,120.63,120.41,0.5526,1,1,1158,621,0,0,0,0,0,0,0,0.74,0.74,0.94,1.36,47.33,0.99,2016-12-01,12.07,13.36,137.55,1.66,25,-70,0.08,0.92,0,0.6,16.64,10,16TT1_size_images_000001.tif,36,39,705,2,121.35,15.36,1,53.28,1.09,0.92,1,1.11,0,0,0,43.39,359,66137,0.72,19:29:13,2016-12-02T02:29:13Z,0.1,920.7145,1248.984,11.14
16,TT,1,23,66.17,66.17,0.91,121.86,106.93,105.78,0.5526,1,1,289,927,0,0,0,0,0,0,0,0.77,0.65,0.94,1.55,38.97,0.96,2016-12-01,9.18,10.7,137.37,2.46,-35,60,0.36,0.73,0,0.41,16.21,6.6,16TT1_size_images_000001.tif,32,35,746,2,107.6,11.87,1,45.6,1.14,0.87,0.99,1.15,0,0,0,35.5,495,37659,0.66,19:29:24,2016-12-02T02:29:24Z,0.14,404.8959,641.8176,9.04
16,TT,1,24,78.29,78.29,0.81,125.93,115.21,116.41,0.5526,1,1,740,687,0,0,0,0,0,0,0,0.71,0.54,0.94,1.85,43.29,0.88,2016-12-01,9.98,12.08,136.35,3.53,75,-45,0.48,0.68,0,0.28,20.76,5.88,16TT1_size_images_000001.tif,39,36,783,2,116.78,14.01,1,53.28,1.09,0.92,1.01,1.21,0,0,0,36.01,311,46711,0.63,19:29:09,2016-12-02T02:29:09Z,0.17,521.1125,922.2105,9.79
16,TT,1,25,76.34,76.34,0.67,128.85,108.7,101.19,0.5526,1,1,344,139,0,0,0,0,0,0,0,0.7,0.8,0.9,1.25,39.67,1,2016-12-01,9.86,10.93,134.88,1,-80,0,0,1.21,0,1,10.85,10.85,16TT1_size_images_000001.tif,38,30,821,2,108.76,13.14,1,43.39,1.19,0.79,0.93,1.08,0,0,0,34.05,311,42632,0.75,19:29:09,2016-12-02T02:29:09Z,0.1,501.7321,682.8061,8.57
16,TT,1,26,78.54,80.74,0.71,115.6,101.93,98.1,0.5526,1,1,118,860,0,0,0,0,0,0,0,0.76,0.91,0.94,1.09,39.51,1,2016-12-01,10,10.87,132.36,1,70,0,0,1.25,0,1,10.38,10.38,16TT1_size_images_000001.tif,37,29,853,2,102.33,12.94,1,41.5,1.13,0.85,0.96,1.17,0,0,0,23.82,342,41036,0.86,19:29:11,2016-12-02T02:29:11Z,0.08,523.5556,673.1644,8.01
16,TT,1,27,72.45,72.45,0.83,125.19,110.73,108.37,0.5526,1,1,905,666,0,0,0,0,0,0,0,0.7,0.6,0.92,1.67,40.56,0.97,2016-12-01,9.6,11.21,131.87,2.89,10,80,0.38,0.73,0,0.35,18.23,6.3,16TT1_size_images_000001.tif,31,38,884,2,110.96,13.24,1,49.05,1.13,0.87,0.98,1.19,0,0,0,40.39,38,41720,0.55,19:28:46,2016-12-02T02:28:46Z,0.14,463.8599,736.7598,8.82
16,TT,1,28,105.34,105.34,0.65,105.54,101.66,106.29,0.5526,1,1,76,861,0,0,0,0,0,0,0,0.69,0.71,0.9,1.4,46.12,1,2016-12-01,11.58,12.98,131.24,1.88,65,-15,0.08,0.93,0,0.53,17.09,9.1,16TT1_size_images_000001.tif,40,33,924,2,103.31,15.86,1,52.37,1.04,1.01,1.05,1.12,0,0,0,33.36,231,52584,0.73,19:29:02,2016-12-02T02:29:02Z,0.11,813.2857,1143.896,9.24
16,TT,1,29,85.9,85.9,0.67,106.58,107.84,118.42,0.5526,1,1,1024,123,0,0,0,0,0,0,0,0.66,0.67,0.89,1.48,43.24,0.98,2016-12-01,10.46,12.06,131,2.2,85,0,0.16,0.86,0,0.45,17.02,7.73,16TT1_size_images_000001.tif,41,31,959,2,110.62,14.68,1,49.51,0.99,1.11,1.1,1.13,0,0,0,43.58,257,47676,0.58,19:29:04,2016-12-02T02:29:04Z,0.13,598.951,918.2284,9.12
16,TT,1,30,83.69,83.69,0.66,114.79,99.7,95.65,0.5526,1,1,185,718,0,0,0,0,0,0,0,0.71,0.83,0.91,1.2,40.88,1,2016-12-01,10.32,11.31,130.53,1,75,0,0,1.21,0,1,11.04,11.04,16TT1_size_images_000001.tif,38,31,992,2,100.18,13.34,1,44.17,1.15,0.83,0.96,1.07,0,0,0,27.47,433,42277,0.8,19:29:19,2016-12-02T02:29:19Z,0.09,575.909,757.1421,9.12
16,TT,1,31,57.35,57.35,0.81,128.84,114.81,111.98,0.5526,1,1,269,425,0,0,0,0,0,0,0,0.75,0.61,0.94,1.63,37.6,0.93,2016-12-01,8.54,10.27,129.33,2.77,-10,40,0.41,0.71,0,0.36,16.28,5.87,16TT1_size_images_000001.tif,33,35,1025,2,110.43,11.51,1,44.31,1.12,0.87,0.98,1.16,0,0,0,34.66,242,34566,0.65,19:29:03,2016-12-02T02:29:03Z,0.17,326.6766,566.3447,8.39
16,TT,1,32,69.54,72.45,0.83,110.55,95.62,91.45,0.5526,1,1,160,823,0,0,0,0,0,0,0,0.86,0.93,0.98,1.08,36.91,1,2016-12-01,9.41,10.04,128.97,1,-85,0,0,1.15,0,1,9.86,9.86,16TT1_size_images_000001.tif,35,30,1062,2,96.05,11.37,1,39.43,1.16,0.83,0.96,1.22,0,0,0,30.64,379,34961,0.86,19:29:14,2016-12-02T02:29:14Z,0.06,436.2446,530.6725,8.57
16,TT,1,33,80.74,80.74,0.71,143.26,131.51,132.13,0.5526,1,1,1068,804,0,0,0,0,0,0,0,0.73,0.74,0.92,1.36,41.46,1,2016-12-01,10.14,11.49,128.5,1.66,-15,65,0.07,0.94,0,0.6,14.41,8.69,16TT1_size_images_000001.tif,34,38,1094,2,133.02,13.48,1,46.19,1.09,0.92,1,1.1,0,0,0,43.64,42,54540,0.72,19:28:46,2016-12-02T02:28:46Z,0.12,545.749,794.973,9.22
16,TT,1,34,74.88,74.88,0.73,135.24,112.17,100.99,0.5526,1,1,909,688,0,0,0,0,0,0,0,0.68,0.64,0.93,1.56,39.45,1,2016-12-01,9.76,10.85,127.6,2.5,-40,45,0.32,0.76,0,0.4,17.18,6.86,16TT1_size_images_000001.tif,35,34,1134,2,105.09,12.99,1,48.08,1.21,0.75,0.9,1.2,0,0,0,35.73,201,40564,0.59,19:29:00,2016-12-02T02:29:00Z,0.1,487.3904,669.2822,8.62
