List File,25SO1.lst
Start Time,2016-12-05  12:23:05
Sampling Time,36 sec

Count,50
Particles / ml,3164

Efficiency,8.7%
PPUI,1.06

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),63.34,20.42,191.83,40.24,63.53
Aspect Ratio,0.85,0.68,0.97,0.07,8.62
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.72,0.43,0.88,0.12,16.54
Circularity (Hu),0.91,0.73,0.98,0.07,7.25
Compactness,1.98,1.13,4.24,0.77,38.72
Diameter (ABD),8.61,5.10,15.63,2.57,29.79
Diameter (ESD),10.22,6.14,17.83,2.89,28.32
Elongation,3.87,1.00,11.23,2.56,66.07
Geodesic Aspect Ratio,0.37,0.09,1.00,0.21,56.13
Geodesic Length,18.92,8.70,47.13,8.72,46.07
Geodesic Thickness,5.65,2.98,11.23,1.82,32.26
Image Height,32.94,24.00,52.00,5.28,16.03
Image Width,32.38,24.00,51.00,5.61,17.33
Intensity,160.66,119.06,183.44,13.54,8.43
Length,11.42,6.70,21.57,3.28,28.75
Perimeter,49.15,28.62,102.66,16.82,34.22
Roughness,1.32,1.07,2.12,0.21,16.28
Sigma Intensity,40.95,22.54,51.87,7.12,17.38
Sum Intensity,54604.70,19049.00,1.47e+005,29629.96,54.26
Transparency,0.16,0.07,0.30,0.05,33.50
Volume (ABD),430.29,69.42,1998.62,436.11,101.35
Width,8.83,5.17,14.64,2.51,28.47

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,5,10.00,1.95,316,0.04
7-8um,5,10.00,3.12,316,0.07
8-9um,9,18.00,8.35,569,0.19
0-5um,0,0.00,0.00,0.00,0.00
5-10um,31,62.00,28.56,1961,0.63
10-15um,15,30.00,42.89,949,0.95
15-20um,4,8.00,28.54,253,0.63
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,12,24.00,15.14,759,0.34
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

