List File,38CR2_R3.lst
Start Time,2016-12-06  12:43:35
Sampling Time,56 sec

Count,43
Particles / ml,1761

Efficiency,8.6%
PPUI,1.23

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),160.42,21.66,2903.83,436.10,271.86
Aspect Ratio,0.75,0.37,0.96,0.16,21.14
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.64,0.00,0.88,0.20,32.03
Circularity (Hu),0.86,0.55,0.99,0.13,14.83
Compactness,2.20,1.13,5.89,1.10,50.06
Diameter (ABD),11.42,5.25,60.81,8.69,76.07
Diameter (ESD),14.08,6.23,80.89,11.57,82.18
Elongation,4.57,1.00,16.43,3.63,79.53
Geodesic Aspect Ratio,0.37,0.06,1.00,0.28,74.62
Geodesic Length,27.85,7.04,229.55,34.10,122.44
Geodesic Thickness,6.47,2.81,16.04,2.63,40.62
Image Height,40.14,24.00,150.00,19.78,49.27
Image Width,40.07,24.00,184.00,24.33,60.72
Intensity,141.48,100.80,168.50,16.97,12.00
Length,16.73,7.06,104.29,15.07,90.09
Perimeter,68.64,28.16,487.04,70.32,102.44
Roughness,1.33,1.07,2.14,0.25,18.69
Sigma Intensity,39.61,13.91,55.56,8.41,21.22
Sum Intensity,96621.28,18112.00,1.43e+006,2.13e+005,220.42
Transparency,0.18,0.06,0.38,0.08,44.32
Volume (ABD),3581.85,75.82,1.18e+005,17859.71,498.62
Width,10.91,3.65,48.23,6.96,63.82

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,2,4.65,0.07,82,0.01
7-8um,4,9.30,0.27,164,0.04
8-9um,4,9.30,0.37,164,0.05
0-5um,0,0.00,0.00,0.00,0.00
5-10um,17,39.53,1.64,696,0.23
10-15um,15,34.88,4.28,614,0.60
15-20um,6,13.95,4.39,246,0.62
20-25um,3,6.98,6.23,123,0.88
25-30um,1,2.33,2.95,41,0.42
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,1,2.33,80.51,41,11
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,7,16.28,0.92,287,0.13
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

