List File,25SO2.lst
Start Time,2016-12-22  15:11:27
Sampling Time,37 sec

Count,4993
Particles / ml,327771

Efficiency,8.2%
PPUI,11.75

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),104.73,19.60,697.43,46.83,44.71
Aspect Ratio,0.76,0.13,1.00,0.16,20.60
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.64,0.00,0.94,0.14,22.48
Circularity (Hu),0.87,0.12,1.00,0.12,14.19
Compactness,2.19,1.00,9.95,0.96,43.76
Diameter (ABD),11.28,5.00,29.80,2.46,21.82
Diameter (ESD),13.64,5.71,45.05,3.00,22.01
Elongation,4.59,1.00,29.21,3.13,68.15
Geodesic Aspect Ratio,0.31,0.03,1.00,0.19,61.57
Geodesic Length,25.49,6.21,131.27,10.61,41.61
Geodesic Thickness,6.38,1.38,14.29,1.67,26.22
Image Height,39.47,19.00,115.00,6.88,17.43
Image Width,38.36,18.00,86.00,6.58,17.16
Intensity,153.07,83.89,220.64,17.96,11.73
Length,16.10,6.28,61.33,3.85,23.94
Perimeter,63.74,24.85,272.91,19.99,31.36
Roughness,1.32,1.03,2.51,0.22,16.71
Sigma Intensity,40.71,2.77,61.28,8.51,20.91
Sum Intensity,77489.49,13841.00,4.13e+005,30942.81,39.93
Transparency,0.17,0.04,0.67,0.08,44.80
Volume (ABD),862.98,65.29,13855.34,638.87,74.03
Width,10.80,2.18,28.81,2.62,24.24

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,3,0.06,0.00,197,0.02
6-7um,35,0.70,0.07,2298,0.35
7-8um,72,1.44,0.21,4727,1.07
8-9um,102,2.04,0.44,6696,2.19
0-5um,0,0.00,0.00,0.00,0.00
5-10um,458,9.17,2.19,30066,11
10-15um,3101,62.11,45.12,203569,227
15-20um,1316,26.36,42.38,86390,213
20-25um,90,1.80,6.51,5908,33
25-30um,14,0.28,1.67,919,8.39
30-35um,3,0.06,0.57,197,2.89
35-40um,2,0.04,0.73,131,3.68
40-45um,0,0.00,0.00,0.00,0.00
45-50um,1,0.02,0.62,66,3.14
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,244,4.89,1.46,16018,7.34
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

