List File,5TT1.lst
Start Time,2016-11-17  11:14:28
Sampling Time,1 min 42 sec

Count,398
Particles / ml,9490

Efficiency,16.3%
PPUI,1.19

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),107.68,20.22,303.43,44.91,41.71
Aspect Ratio,0.77,0.29,0.99,0.14,17.68
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.68,0.16,0.96,0.14,20.61
Circularity (Hu),0.88,0.26,1.00,0.14,15.50
Compactness,2.14,1.00,9.61,1.41,65.67
Diameter (ABD),11.39,5.07,19.66,2.71,23.75
Diameter (ESD),13.43,5.35,25.09,2.64,19.67
Elongation,4.36,1.00,28.16,4.56,104.42
Geodesic Aspect Ratio,0.42,0.04,1.00,0.29,69.00
Geodesic Length,22.73,5.77,77.47,9.03,39.74
Geodesic Thickness,7.58,1.37,15.65,3.07,40.50
Image Height,38.52,22.00,69.00,6.05,15.69
Image Width,38.54,22.00,54.00,5.33,13.83
Intensity,128.00,71.70,186.36,23.20,18.13
Length,15.45,5.58,30.40,3.04,19.70
Perimeter,60.61,23.10,160.93,15.44,25.47
Roughness,1.30,1.03,2.58,0.22,17.31
Sigma Intensity,37.33,9.95,56.10,9.79,26.22
Sum Intensity,64541.88,17694.00,1.77e+005,24569.40,38.07
Transparency,0.16,0.03,0.55,0.10,62.81
Volume (ABD),897.51,68.37,3976.13,518.00,57.72
Width,11.12,3.44,18.73,2.75,24.75

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,1,0.25,0.01,24,0.00
6-7um,5,1.26,0.13,119,0.02
7-8um,10,2.51,0.39,238,0.05
8-9um,12,3.02,0.69,286,0.09
0-5um,0,0.00,0.00,0.00,0.00
5-10um,40,10.05,2.25,954,0.30
10-15um,257,64.57,54.68,6128,7.33
15-20um,97,24.37,39.71,2313,5.32
20-25um,1,0.25,1.27,24,0.17
25-30um,1,0.25,1.47,24,0.20
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,12,3.02,1.02,286,0.14
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

