List File,05TT4.lst
Start Time,2016-11-24  10:36:16
Sampling Time,54 sec

Count,464
Particles / ml,20026

Efficiency,8.6%
PPUI,1.45

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),123.10,27.79,223.61,27.75,22.55
Aspect Ratio,0.78,0.34,0.99,0.12,15.52
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.69,0.05,0.95,0.10,14.82
Circularity (Hu),0.92,0.31,1.00,0.06,6.25
Compactness,1.73,1.01,8.13,0.64,36.91
Diameter (ABD),12.43,5.95,16.87,1.46,11.77
Diameter (ESD),14.17,7.73,19.40,1.82,12.84
Elongation,3.00,1.00,23.51,2.15,71.65
Geodesic Aspect Ratio,0.50,0.04,1.00,0.31,62.32
Geodesic Length,21.93,8.52,64.64,8.06,36.77
Geodesic Thickness,8.71,2.38,14.93,2.53,28.99
Image Height,39.76,28.00,54.00,4.39,11.03
Image Width,39.80,27.00,56.00,4.37,10.97
Intensity,122.73,80.98,164.64,14.93,12.16
Length,16.16,8.69,25.18,2.08,12.85
Perimeter,61.29,34.09,134.78,12.50,20.40
Roughness,1.25,1.04,1.99,0.16,13.01
Sigma Intensity,38.47,11.86,56.50,10.18,26.45
Sum Intensity,71657.16,21082.00,1.28e+005,18598.00,25.95
Transparency,0.12,0.03,0.45,0.04,37.11
Volume (ABD),1047.30,110.21,2515.33,343.54,32.80
Width,11.79,6.53,17.43,2.10,17.79

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,0,0.00,0.00,0.00,0.00
7-8um,1,0.22,0.03,43,0.01
8-9um,1,0.22,0.04,43,0.01
0-5um,0,0.00,0.00,0.00,0.00
5-10um,10,2.16,0.60,432,0.19
10-15um,293,63.15,51.15,12646,16
15-20um,159,34.27,47.76,6862,15
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,8,1.72,0.53,345,0.16
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

